observation_date,CUMFNS_20170701
1958-08-01,75.7329
1958-09-01,76.2217
1958-10-01,76.4104
1958-11-01,79.0691
1958-12-01,79.0434
1959-01-01,80.1973
1959-02-01,81.4428
1959-03-01,82.4769
1959-04-01,83.9922
1959-05-01,84.9159
1959-06-01,84.7686
1959-07-01,82.9798
1959-08-01,79.4676
1959-09-01,79.0489
1959-10-01,78.1537
1959-11-01,78.5051
1959-12-01,83.5682
1960-01-01,85.5616
1960-02-01,84.6108
1960-03-01,83.2421
1960-04-01,82.2593
1960-05-01,81.4711
1960-06-01,80.2236
1960-07-01,79.7275
1960-08-01,79.0505
1960-09-01,77.9187
1960-10-01,77.5287
1960-11-01,75.7724
1960-12-01,74.2557
1961-01-01,74.1095
1961-02-01,73.5120
1961-03-01,73.8637
1961-04-01,75.3829
1961-05-01,76.3560
1961-06-01,77.3241
1961-07-01,78.1087
1961-08-01,78.9783
1961-09-01,78.1562
1961-10-01,79.5528
1961-11-01,80.7658
1961-12-01,81.6041
1962-01-01,80.2408
1962-02-01,81.4267
1962-03-01,81.8912
1962-04-01,81.7429
1962-05-01,81.3349
1962-06-01,80.9291
1962-07-01,81.4760
1962-08-01,81.4168
1962-09-01,81.7875
1962-10-01,81.3851
1962-11-01,81.8392
1962-12-01,81.6791
1963-01-01,81.9446
1963-02-01,82.3778
1963-03-01,82.6243
1963-04-01,83.4581
1963-05-01,83.9513
1963-06-01,83.9398
1963-07-01,83.3448
1963-08-01,83.5014
1963-09-01,83.8227
1963-10-01,84.3071
1963-11-01,84.2946
1963-12-01,84.0095
1964-01-01,84.4621
1964-02-01,84.6673
1964-03-01,84.3575
1964-04-01,85.5869
1964-05-01,85.5983
1964-06-01,85.4490
1964-07-01,85.8610
1964-08-01,86.1105
1964-09-01,86.1994
1964-10-01,84.6252
1964-11-01,86.8484
1964-12-01,88.0025
1965-01-01,88.5986
1965-02-01,88.7226
1965-03-01,89.2769
1965-04-01,89.2868
1965-05-01,89.4494
1965-06-01,89.4582
1965-07-01,90.2974
1965-08-01,89.8508
1965-09-01,89.5586
1965-10-01,89.7893
1965-11-01,89.6483
1965-12-01,90.5141
1966-01-01,90.8594
1966-02-01,90.9108
1966-03-01,91.5884
1966-04-01,91.5416
1966-05-01,91.6379
1966-06-01,91.5205
1966-07-01,91.4046
1966-08-01,91.0801
1966-09-01,91.2464
1966-10-01,91.6180
1966-11-01,90.1293
1966-12-01,90.0246
1967-01-01,89.8425
1967-02-01,88.3949
1967-03-01,87.5162
1967-04-01,87.6555
1967-05-01,86.6106
1967-06-01,86.0691
1967-07-01,85.3074
1967-08-01,86.4918
1967-09-01,86.0644
1967-10-01,86.3701
1967-11-01,87.5349
1967-12-01,88.0043
1968-01-01,87.4076
1968-02-01,87.4048
1968-03-01,87.1581
1968-04-01,86.8612
1968-05-01,87.5747
1968-06-01,87.3779
1968-07-01,86.7351
1968-08-01,86.7863
1968-09-01,86.4608
1968-10-01,86.6327
1968-11-01,87.4898
1968-12-01,87.1266
1969-01-01,87.2967
1969-02-01,87.6632
1969-03-01,87.9927
1969-04-01,87.2896
1969-05-01,86.6065
1969-06-01,86.8017
1969-07-01,87.1011
1969-08-01,86.8926
1969-09-01,86.4481
1969-10-01,86.2116
1969-11-01,84.9956
1969-12-01,84.2262
1970-01-01,82.1025
1970-02-01,81.9059
1970-03-01,81.4131
1970-04-01,80.8670
1970-05-01,80.4241
1970-06-01,79.9300
1970-07-01,79.9271
1970-08-01,79.1361
1970-09-01,78.2257
1970-10-01,76.2403
1970-11-01,75.5400
1970-12-01,77.2910
1971-01-01,77.7251
1971-02-01,77.5627
1971-03-01,77.2029
1971-04-01,77.4099
1971-05-01,77.7324
1971-06-01,77.7297
1971-07-01,77.6639
1971-08-01,76.5499
1971-09-01,77.9021
1971-10-01,78.8605
1971-11-01,78.9528
1971-12-01,79.4860
1972-01-01,81.3105
1972-02-01,81.7117
1972-03-01,82.0907
1972-04-01,82.8383
1972-05-01,82.7011
1972-06-01,82.8006
1972-07-01,82.6218
1972-08-01,83.4478
1972-09-01,83.8526
1972-10-01,84.8615
1972-11-01,85.6555
1972-12-01,86.5528
1973-01-01,86.8861
1973-02-01,88.0483
1973-03-01,87.9160
1973-04-01,87.5002
1973-05-01,87.7436
1973-06-01,87.4148
1973-07-01,87.5301
1973-08-01,86.9915
1973-09-01,87.4788
1973-10-01,87.9013
1973-11-01,88.3033
1973-12-01,88.1189
1974-01-01,87.1312
1974-02-01,86.5270
1974-03-01,86.2077
1974-04-01,85.5975
1974-05-01,85.9753
1974-06-01,85.8417
1974-07-01,85.4651
1974-08-01,84.5761
1974-09-01,84.4416
1974-10-01,83.6119
1974-11-01,80.9406
1974-12-01,77.1786
1975-01-01,75.4656
1975-02-01,73.2130
1975-03-01,72.1355
1975-04-01,71.9059
1975-05-01,71.7528
1975-06-01,72.2422
1975-07-01,73.0740
1975-08-01,73.7267
1975-09-01,74.7746
1975-10-01,75.0267
1975-11-01,75.0587
1975-12-01,75.8815
1976-01-01,76.7258
1976-02-01,77.6658
1976-03-01,77.6329
1976-04-01,77.9801
1976-05-01,78.2152
1976-06-01,78.0390
1976-07-01,78.4548
1976-08-01,78.7845
1976-09-01,78.7776
1976-10-01,78.5537
1976-11-01,79.3403
1976-12-01,79.9681
1977-01-01,79.5757
1977-02-01,80.7780
1977-03-01,81.7380
1977-04-01,82.3578
1977-05-01,82.8770
1977-06-01,83.3499
1977-07-01,83.1298
1977-08-01,83.2664
1977-09-01,83.1413
1977-10-01,83.0974
1977-11-01,82.9792
1977-12-01,83.6227
1978-01-01,82.1756
1978-02-01,82.2192
1978-03-01,83.3963
1978-04-01,84.4865
1978-05-01,84.5015
1978-06-01,84.8989
1978-07-01,84.5808
1978-08-01,84.7261
1978-09-01,84.8451
1978-10-01,85.2225
1978-11-01,85.7481
1978-12-01,86.1568
1979-01-01,85.1982
1979-02-01,85.2902
1979-03-01,85.4600
1979-04-01,83.9079
1979-05-01,84.7071
1979-06-01,84.5723
1979-07-01,84.4582
1979-08-01,83.1772
1979-09-01,83.1797
1979-10-01,83.2497
1979-11-01,82.8578
1979-12-01,82.9036
1980-01-01,83.0756
1980-02-01,82.8091
1980-03-01,81.9859
1980-04-01,80.0782
1980-05-01,77.5569
1980-06-01,76.1958
1980-07-01,75.1885
1980-08-01,75.5694
1980-09-01,76.5800
1980-10-01,77.7345
1980-11-01,78.9658
1980-12-01,78.9547
1981-01-01,78.4585
1981-02-01,77.7835
1981-03-01,77.8196
1981-04-01,78.0065
1981-05-01,78.1634
1981-06-01,77.5349
1981-07-01,77.4738
1981-08-01,77.3299
1981-09-01,76.7730
1981-10-01,75.8758
1981-11-01,74.7721
1981-12-01,73.3362
1982-01-01,71.4094
1982-02-01,73.2292
1982-03-01,72.4862
1982-04-01,71.8236
1982-05-01,71.6051
1982-06-01,71.3755
1982-07-01,71.2089
1982-08-01,70.5092
1982-09-01,70.2638
1982-10-01,69.3643
1982-11-01,68.8611
1982-12-01,68.5771
1983-01-01,70.1813
1983-02-01,70.0584
1983-03-01,70.6525
1983-04-01,71.4308
1983-05-01,72.2942
1983-06-01,72.8219
1983-07-01,73.8397
1983-08-01,74.3671
1983-09-01,75.7205
1983-10-01,76.5086
1983-11-01,76.7379
1983-12-01,76.8656
1984-01-01,78.1669
1984-02-01,78.8891
1984-03-01,79.1202
1984-04-01,79.4154
1984-05-01,79.4264
1984-06-01,79.6196
1984-07-01,79.7943
1984-08-01,79.7261
1984-09-01,79.3436
1984-10-01,79.4219
1984-11-01,79.4533
1984-12-01,79.4864
1985-01-01,78.9843
1985-02-01,78.4832
1985-03-01,78.8742
1985-04-01,78.3112
1985-05-01,78.2469
1985-06-01,78.1753
1985-07-01,77.5262
1985-08-01,77.8040
1985-09-01,77.7444
1985-10-01,77.3773
1985-11-01,77.7592
1985-12-01,77.9819
1986-01-01,78.7504
1986-02-01,78.2437
1986-03-01,77.9343
1986-04-01,78.1632
1986-05-01,78.2481
1986-06-01,77.8983
1986-07-01,78.1860
1986-08-01,78.3418
1986-09-01,78.3886
1986-10-01,78.5755
1986-11-01,78.8009
1986-12-01,79.2998
1987-01-01,78.8962
1987-02-01,79.8651
1987-03-01,79.7349
1987-04-01,80.0002
1987-05-01,80.3529
1987-06-01,80.4209
1987-07-01,80.8566
1987-08-01,81.1875
1987-09-01,81.4646
1987-10-01,82.5806
1987-11-01,82.9412
1987-12-01,83.3228
1988-01-01,83.0971
1988-02-01,83.2349
1988-03-01,83.4072
1988-04-01,84.0782
1988-05-01,83.9132
1988-06-01,84.0253
1988-07-01,83.9658
1988-08-01,83.9822
1988-09-01,84.2384
1988-10-01,84.6011
1988-11-01,84.7347
1988-12-01,85.0405
1989-01-01,85.6223
1989-02-01,84.6440
1989-03-01,84.3926
1989-04-01,84.4407
1989-05-01,83.4857
1989-06-01,83.4641
1989-07-01,82.3494
1989-08-01,82.8420
1989-09-01,82.4006
1989-10-01,82.0534
1989-11-01,82.0155
1989-12-01,81.8656
1990-01-01,81.4841
1990-02-01,82.4637
1990-03-01,82.6627
1990-04-01,82.2666
1990-05-01,82.1951
1990-06-01,82.2623
1990-07-01,81.9617
1990-08-01,82.0453
1990-09-01,81.8710
1990-10-01,81.0572
1990-11-01,80.0314
1990-12-01,79.3304
1991-01-01,78.6273
1991-02-01,78.0028
1991-03-01,77.3442
1991-04-01,77.5132
1991-05-01,77.9641
1991-06-01,78.6752
1991-07-01,78.8272
1991-08-01,78.8776
1991-09-01,79.6187
1991-10-01,79.3474
1991-11-01,79.0569
1991-12-01,78.7723
1992-01-01,78.1153
1992-02-01,78.6235
1992-03-01,79.2509
1992-04-01,79.4892
1992-05-01,79.7437
1992-06-01,79.7652
1992-07-01,80.2706
1992-08-01,79.7349
1992-09-01,79.5798
1992-10-01,79.9058
1992-11-01,80.0641
1992-12-01,79.8104
1993-01-01,80.4215
1993-02-01,80.4657
1993-03-01,80.1512
1993-04-01,80.4504
1993-05-01,80.2844
1993-06-01,80.0305
1993-07-01,80.1253
1993-08-01,79.8360
1993-09-01,80.2187
1993-10-01,80.7556
1993-11-01,80.9393
1993-12-01,81.2249
1994-01-01,81.1692
1994-02-01,81.0548
1994-03-01,81.9118
1994-04-01,82.3500
1994-05-01,82.6408
1994-06-01,82.5972
1994-07-01,82.6566
1994-08-01,83.0211
1994-09-01,83.1257
1994-10-01,83.6546
1994-11-01,83.9919
1994-12-01,84.6002
1995-01-01,84.4421
1995-02-01,83.9085
1995-03-01,83.7863
1995-04-01,83.3457
1995-05-01,83.1307
1995-06-01,83.1888
1995-07-01,82.2882
1995-08-01,82.8299
1995-09-01,83.1812
1995-10-01,82.7412
1995-11-01,82.4132
1995-12-01,82.2992
1996-01-01,81.2492
1996-02-01,82.1048
1996-03-01,81.5089
1996-04-01,81.9786
1996-05-01,82.1642
1996-06-01,82.5588
1996-07-01,82.2946
1996-08-01,82.3029
1996-09-01,82.5465
1996-10-01,81.9630
1996-11-01,82.2108
1996-12-01,82.4752
1997-01-01,82.0734
1997-02-01,82.7625
1997-03-01,83.1531
1997-04-01,82.5231
1997-05-01,82.6631
1997-06-01,82.6955
1997-07-01,82.7082
1997-08-01,83.2029
1997-09-01,83.3593
1997-10-01,83.4878
1997-11-01,83.7664
1997-12-01,83.4638
1998-01-01,83.5267
1998-02-01,83.0014
1998-03-01,82.2914
1998-04-01,82.0828
1998-05-01,81.9233
1998-06-01,80.7295
1998-07-01,79.9090
1998-08-01,81.3522
1998-09-01,80.7051
1998-10-01,81.0359
1998-11-01,80.7389
1998-12-01,80.7568
1999-01-01,80.5888
1999-02-01,80.8514
1999-03-01,80.4275
1999-04-01,80.3689
1999-05-01,80.7457
1999-06-01,80.1244
1999-07-01,80.1474
1999-08-01,80.2989
1999-09-01,79.6387
1999-10-01,80.4888
1999-11-01,80.6508
1999-12-01,80.8515
2000-01-01,80.6006
2000-02-01,80.4089
2000-03-01,80.6002
2000-04-01,80.8702
2000-05-01,80.4346
2000-06-01,80.2759
2000-07-01,80.0634
2000-08-01,79.1968
2000-09-01,79.2252
2000-10-01,78.7014
2000-11-01,78.1948
2000-12-01,77.4783
2001-01-01,76.7633
2001-02-01,76.0275
2001-03-01,75.5731
2001-04-01,75.1611
2001-05-01,74.3971
2001-06-01,73.7199
2001-07-01,73.2175
2001-08-01,72.7132
2001-09-01,72.4210
2001-10-01,71.8742
2001-11-01,71.5585
2001-12-01,71.6819
2002-01-01,71.9884
2002-02-01,71.9249
2002-03-01,72.4356
2002-04-01,72.5411
2002-05-01,72.9041
2002-06-01,73.7107
2002-07-01,73.4371
2002-08-01,73.5945
2002-09-01,73.6849
2002-10-01,73.3922
2002-11-01,73.7189
2002-12-01,73.3418
2003-01-01,73.6993
2003-02-01,73.7894
2003-03-01,73.9012
2003-04-01,73.2798
2003-05-01,73.3587
2003-06-01,73.7223
2003-07-01,73.8838
2003-08-01,73.5678
2003-09-01,74.1933
2003-10-01,74.2949
2003-11-01,75.0882
2003-12-01,74.9553
2004-01-01,74.9392
2004-02-01,75.5236
2004-03-01,75.4368
2004-04-01,75.7531
2004-05-01,76.3859
2004-06-01,75.8458
2004-07-01,76.5176
2004-08-01,76.8577
2004-09-01,76.7993
2004-10-01,77.5095
2004-11-01,77.3771
2004-12-01,77.8277
2005-01-01,78.3016
2005-02-01,78.8010
2005-03-01,78.2820
2005-04-01,78.3861
2005-05-01,78.5113
2005-06-01,78.4755
2005-07-01,78.0191
2005-08-01,78.1477
2005-09-01,77.2354
2005-10-01,78.2378
2005-11-01,78.6957
2005-12-01,78.6778
2006-01-01,79.1681
2006-02-01,78.8138
2006-03-01,78.6532
2006-04-01,78.9607
2006-05-01,78.4841
2006-06-01,78.6277
2006-07-01,78.2622
2006-08-01,78.6114
2006-09-01,78.5411
2006-10-01,78.1114
2006-11-01,77.9975
2006-12-01,78.9758
2007-01-01,78.4019
2007-02-01,78.5378
2007-03-01,78.9952
2007-04-01,79.3563
2007-05-01,79.0959
2007-06-01,79.1513
2007-07-01,79.0260
2007-08-01,78.6271
2007-09-01,78.8335
2007-10-01,78.3831
2007-11-01,78.6974
2007-12-01,78.7147
2008-01-01,78.3518
2008-02-01,77.8674
2008-03-01,77.6512
2008-04-01,76.8719
2008-05-01,76.5583
2008-06-01,76.2160
2008-07-01,75.4183
2008-08-01,74.6536
2008-09-01,72.2249
2008-10-01,71.9038
2008-11-01,70.3289
2008-12-01,68.0083
2009-01-01,66.0604
2009-02-01,66.0596
2009-03-01,64.9382
2009-04-01,64.4962
2009-05-01,63.8686
2009-06-01,63.7317
2009-07-01,64.7216
2009-08-01,65.5705
2009-09-01,66.2118
2009-10-01,66.4452
2009-11-01,67.1929
2009-12-01,67.1471
2010-01-01,67.9843
2010-02-01,68.0565
2010-03-01,69.0014
2010-04-01,69.7075
2010-05-01,70.8345
2010-06-01,70.9172
2010-07-01,71.4671
2010-08-01,71.7452
2010-09-01,71.9131
2010-10-01,72.1303
2010-11-01,72.2524
2010-12-01,72.6217
2011-01-01,72.8653
2011-02-01,73.0142
2011-03-01,73.4949
2011-04-01,73.0901
2011-05-01,73.2170
2011-06-01,73.2805
2011-07-01,73.6654
2011-08-01,73.9194
2011-09-01,74.1092
2011-10-01,74.5025
2011-11-01,74.1762
2011-12-01,74.5820
2012-01-01,75.1936
2012-02-01,75.3797
2012-03-01,74.9041
2012-04-01,75.2828
2012-05-01,74.8768
2012-06-01,74.9463
2012-07-01,74.7456
2012-08-01,74.5309
2012-09-01,74.4145
2012-10-01,74.1557
2012-11-01,74.6382
2012-12-01,75.0852
2013-01-01,74.7966
2013-02-01,75.0895
2013-03-01,74.8749
2013-04-01,74.5321
2013-05-01,74.6502
2013-06-01,74.7576
2013-07-01,73.9351
2013-08-01,74.6488
2013-09-01,74.7084
2013-10-01,74.7692
2013-11-01,74.7405
2013-12-01,74.6900
2014-01-01,73.8959
2014-02-01,74.6956
2014-03-01,75.2555
2014-04-01,75.2222
2014-05-01,75.3823
2014-06-01,75.6422
2014-07-01,75.8256
2014-08-01,75.5551
2014-09-01,75.5572
2014-10-01,75.5522
2014-11-01,76.2379
2014-12-01,75.9689
2015-01-01,75.6968
2015-02-01,75.3465
2015-03-01,75.5555
2015-04-01,75.6164
2015-05-01,75.5548
2015-06-01,75.3385
2015-07-01,75.7915
2015-08-01,75.7142
2015-09-01,75.4765
2015-10-01,75.5632
2015-11-01,75.4523
2015-12-01,75.2121
2016-01-01,75.5916
2016-02-01,75.4256
2016-03-01,75.2174
2016-04-01,75.1469
2016-05-01,74.9553
2016-06-01,75.0624
2016-07-01,75.0666
2016-08-01,74.7497
2016-09-01,74.8865
2016-10-01,74.9771
2016-11-01,75.0662
2016-12-01,75.1617
2017-01-01,75.4218
2017-02-01,75.6549
2017-03-01,75.0342
2017-04-01,75.8319
2017-05-01,75.5152
