observation_date,CUMFNS_20180901
1958-08-01,75.7329
1958-09-01,76.2217
1958-10-01,76.4104
1958-11-01,79.0691
1958-12-01,79.0434
1959-01-01,80.1973
1959-02-01,81.4428
1959-03-01,82.4769
1959-04-01,83.9922
1959-05-01,84.9159
1959-06-01,84.7686
1959-07-01,82.9798
1959-08-01,79.4676
1959-09-01,79.0489
1959-10-01,78.1537
1959-11-01,78.5051
1959-12-01,83.5682
1960-01-01,85.5616
1960-02-01,84.6108
1960-03-01,83.2421
1960-04-01,82.2593
1960-05-01,81.4711
1960-06-01,80.2236
1960-07-01,79.7275
1960-08-01,79.0505
1960-09-01,77.9187
1960-10-01,77.5287
1960-11-01,75.7724
1960-12-01,74.2557
1961-01-01,74.1095
1961-02-01,73.5120
1961-03-01,73.8637
1961-04-01,75.3829
1961-05-01,76.3560
1961-06-01,77.3241
1961-07-01,78.1087
1961-08-01,78.9783
1961-09-01,78.1562
1961-10-01,79.5528
1961-11-01,80.7658
1961-12-01,81.6041
1962-01-01,80.2408
1962-02-01,81.4267
1962-03-01,81.8912
1962-04-01,81.7429
1962-05-01,81.3349
1962-06-01,80.9291
1962-07-01,81.4760
1962-08-01,81.4168
1962-09-01,81.7875
1962-10-01,81.3851
1962-11-01,81.8392
1962-12-01,81.6791
1963-01-01,81.9446
1963-02-01,82.3778
1963-03-01,82.6243
1963-04-01,83.4581
1963-05-01,83.9513
1963-06-01,83.9398
1963-07-01,83.3448
1963-08-01,83.5014
1963-09-01,83.8227
1963-10-01,84.3071
1963-11-01,84.2946
1963-12-01,84.0095
1964-01-01,84.4621
1964-02-01,84.6673
1964-03-01,84.3575
1964-04-01,85.5869
1964-05-01,85.5983
1964-06-01,85.4490
1964-07-01,85.8610
1964-08-01,86.1105
1964-09-01,86.1994
1964-10-01,84.6252
1964-11-01,86.8484
1964-12-01,88.0025
1965-01-01,88.5986
1965-02-01,88.7226
1965-03-01,89.2769
1965-04-01,89.2868
1965-05-01,89.4494
1965-06-01,89.4582
1965-07-01,90.2974
1965-08-01,89.8508
1965-09-01,89.5586
1965-10-01,89.7893
1965-11-01,89.6483
1965-12-01,90.5141
1966-01-01,90.8594
1966-02-01,90.9108
1966-03-01,91.5884
1966-04-01,91.5416
1966-05-01,91.6379
1966-06-01,91.5205
1966-07-01,91.4046
1966-08-01,91.0801
1966-09-01,91.2464
1966-10-01,91.6180
1966-11-01,90.1293
1966-12-01,90.0246
1967-01-01,89.8425
1967-02-01,88.3949
1967-03-01,87.5162
1967-04-01,87.6555
1967-05-01,86.6106
1967-06-01,86.0691
1967-07-01,85.3074
1967-08-01,86.4918
1967-09-01,86.0644
1967-10-01,86.3701
1967-11-01,87.5349
1967-12-01,88.0043
1968-01-01,87.4070
1968-02-01,87.4036
1968-03-01,87.1563
1968-04-01,86.8588
1968-05-01,87.5717
1968-06-01,87.3742
1968-07-01,86.7309
1968-08-01,86.7815
1968-09-01,86.4554
1968-10-01,86.6267
1968-11-01,87.4831
1968-12-01,87.1194
1969-01-01,87.2889
1969-02-01,87.6548
1969-03-01,87.9836
1969-04-01,87.2800
1969-05-01,86.5963
1969-06-01,86.7909
1969-07-01,87.0897
1969-08-01,86.8806
1969-09-01,86.4356
1969-10-01,86.1984
1969-11-01,84.9821
1969-12-01,84.2122
1970-01-01,82.0883
1970-02-01,81.8912
1970-03-01,81.3979
1970-04-01,80.8514
1970-05-01,80.4080
1970-06-01,79.9135
1970-07-01,79.9100
1970-08-01,79.1186
1970-09-01,78.2079
1970-10-01,76.2223
1970-11-01,75.5217
1970-12-01,77.2718
1971-01-01,77.7052
1971-02-01,77.5424
1971-03-01,77.1821
1971-04-01,77.3885
1971-05-01,77.7104
1971-06-01,77.7072
1971-07-01,77.6409
1971-08-01,76.5267
1971-09-01,77.8779
1971-10-01,78.8354
1971-11-01,78.9272
1971-12-01,79.4596
1972-01-01,81.2810
1972-02-01,81.6938
1972-03-01,82.0644
1972-04-01,82.8119
1972-05-01,82.6769
1972-06-01,82.7745
1972-07-01,82.5951
1972-08-01,83.4204
1972-09-01,83.8360
1972-10-01,84.8355
1972-11-01,85.6325
1972-12-01,86.5311
1973-01-01,86.8599
1973-02-01,88.0193
1973-03-01,87.9029
1973-04-01,87.4944
1973-05-01,87.7419
1973-06-01,87.4134
1973-07-01,87.5317
1973-08-01,86.9968
1973-09-01,87.4787
1973-10-01,87.9110
1973-11-01,88.3173
1973-12-01,88.1323
1974-01-01,87.1351
1974-02-01,86.5275
1974-03-01,86.2189
1974-04-01,85.5480
1974-05-01,85.9775
1974-06-01,85.8435
1974-07-01,85.4678
1974-08-01,84.5824
1974-09-01,84.4371
1974-10-01,83.6173
1974-11-01,80.9492
1974-12-01,77.1883
1975-01-01,75.4739
1975-02-01,73.2283
1975-03-01,72.1403
1975-04-01,71.9189
1975-05-01,71.7528
1975-06-01,72.2416
1975-07-01,73.0735
1975-08-01,73.7271
1975-09-01,74.7641
1975-10-01,75.0286
1975-11-01,75.0608
1975-12-01,75.8801
1976-01-01,76.7280
1976-02-01,77.6728
1976-03-01,77.6336
1976-04-01,77.9430
1976-05-01,78.2192
1976-06-01,78.0387
1976-07-01,78.4545
1976-08-01,78.7889
1976-09-01,78.7786
1976-10-01,78.5616
1976-11-01,79.3521
1976-12-01,79.9747
1977-01-01,79.5764
1977-02-01,80.7826
1977-03-01,81.7283
1977-04-01,82.3589
1977-05-01,82.8548
1977-06-01,83.3182
1977-07-01,83.0914
1977-08-01,83.2322
1977-09-01,83.1192
1977-10-01,83.0710
1977-11-01,82.9630
1977-12-01,83.6089
1978-01-01,82.1686
1978-02-01,82.2088
1978-03-01,83.3952
1978-04-01,84.4964
1978-05-01,84.5064
1978-06-01,84.8992
1978-07-01,84.5865
1978-08-01,84.7239
1978-09-01,84.8496
1978-10-01,85.2154
1978-11-01,85.7371
1978-12-01,86.1417
1979-01-01,85.1804
1979-02-01,85.2588
1979-03-01,85.4338
1979-04-01,83.8213
1979-05-01,84.6759
1979-06-01,84.5355
1979-07-01,84.4246
1979-08-01,83.1476
1979-09-01,83.1463
1979-10-01,83.2310
1979-11-01,82.8426
1979-12-01,82.9439
1980-01-01,83.0971
1980-02-01,82.7917
1980-03-01,81.9762
1980-04-01,80.0632
1980-05-01,77.5310
1980-06-01,76.1673
1980-07-01,75.1590
1980-08-01,75.5374
1980-09-01,76.5357
1980-10-01,77.7018
1980-11-01,78.9258
1980-12-01,78.9126
1981-01-01,78.4295
1981-02-01,77.7556
1981-03-01,77.7848
1981-04-01,77.9598
1981-05-01,78.1375
1981-06-01,77.5123
1981-07-01,77.4653
1981-08-01,77.3349
1981-09-01,76.7850
1981-10-01,75.9100
1981-11-01,74.8078
1981-12-01,73.3759
1982-01-01,71.4590
1982-02-01,73.2766
1982-03-01,72.5159
1982-04-01,71.8562
1982-05-01,71.6110
1982-06-01,71.3650
1982-07-01,71.1893
1982-08-01,70.4829
1982-09-01,70.2306
1982-10-01,69.3322
1982-11-01,68.8293
1982-12-01,68.5434
1983-01-01,70.1541
1983-02-01,70.0443
1983-03-01,70.6324
1983-04-01,71.4288
1983-05-01,72.2792
1983-06-01,72.8067
1983-07-01,73.8235
1983-08-01,74.3575
1983-09-01,75.7293
1983-10-01,76.5061
1983-11-01,76.7386
1983-12-01,76.8638
1984-01-01,78.1685
1984-02-01,78.8873
1984-03-01,79.1224
1984-04-01,79.4148
1984-05-01,79.4247
1984-06-01,79.6124
1984-07-01,79.7864
1984-08-01,79.7189
1984-09-01,79.3367
1984-10-01,79.4220
1984-11-01,79.4564
1984-12-01,79.4933
1985-01-01,78.9930
1985-02-01,78.4929
1985-03-01,78.8916
1985-04-01,78.3239
1985-05-01,78.2548
1985-06-01,78.1856
1985-07-01,77.5352
1985-08-01,77.8122
1985-09-01,77.7462
1985-10-01,77.3813
1985-11-01,77.7602
1985-12-01,77.9809
1986-01-01,78.7575
1986-02-01,78.2536
1986-03-01,77.9389
1986-04-01,78.1621
1986-05-01,78.2398
1986-06-01,77.8973
1986-07-01,78.1899
1986-08-01,78.3513
1986-09-01,78.4004
1986-10-01,78.6057
1986-11-01,78.8291
1986-12-01,79.3291
1987-01-01,78.9364
1987-02-01,79.9080
1987-03-01,79.7611
1987-04-01,80.0039
1987-05-01,80.3698
1987-06-01,80.4277
1987-07-01,80.8638
1987-08-01,81.1920
1987-09-01,81.4663
1987-10-01,82.5883
1987-11-01,82.9415
1987-12-01,83.3181
1988-01-01,83.0981
1988-02-01,83.2384
1988-03-01,83.3974
1988-04-01,84.0849
1988-05-01,83.9042
1988-06-01,84.0146
1988-07-01,83.9535
1988-08-01,83.9796
1988-09-01,84.2579
1988-10-01,84.6122
1988-11-01,84.7529
1988-12-01,85.0535
1989-01-01,85.6350
1989-02-01,84.6614
1989-03-01,84.4079
1989-04-01,84.4682
1989-05-01,83.5069
1989-06-01,83.4807
1989-07-01,82.3617
1989-08-01,82.8542
1989-09-01,82.4253
1989-10-01,82.0600
1989-11-01,82.0200
1989-12-01,81.8674
1990-01-01,81.4746
1990-02-01,82.4554
1990-03-01,82.6569
1990-04-01,82.1985
1990-05-01,82.1856
1990-06-01,82.2483
1990-07-01,81.9434
1990-08-01,82.0252
1990-09-01,81.8472
1990-10-01,81.0375
1990-11-01,80.0132
1990-12-01,79.3148
1991-01-01,78.6054
1991-02-01,77.9855
1991-03-01,77.3250
1991-04-01,77.5085
1991-05-01,77.9436
1991-06-01,78.6605
1991-07-01,78.8127
1991-08-01,78.8647
1991-09-01,79.6022
1991-10-01,79.3386
1991-11-01,79.0496
1991-12-01,78.7688
1992-01-01,78.1233
1992-02-01,78.6372
1992-03-01,79.2540
1992-04-01,79.4797
1992-05-01,79.7451
1992-06-01,79.7623
1992-07-01,80.2701
1992-08-01,79.7333
1992-09-01,79.5719
1992-10-01,79.9061
1992-11-01,80.0602
1992-12-01,79.8012
1993-01-01,80.4227
1993-02-01,80.4705
1993-03-01,80.1458
1993-04-01,80.4615
1993-05-01,80.2717
1993-06-01,80.0131
1993-07-01,80.1084
1993-08-01,79.8210
1993-09-01,80.2055
1993-10-01,80.7527
1993-11-01,80.9385
1993-12-01,81.2246
1994-01-01,81.1721
1994-02-01,81.0701
1994-03-01,81.9208
1994-04-01,82.3854
1994-05-01,82.6556
1994-06-01,82.6161
1994-07-01,82.6733
1994-08-01,83.0455
1994-09-01,83.1694
1994-10-01,83.6915
1994-11-01,84.0268
1994-12-01,84.6370
1995-01-01,84.4733
1995-02-01,83.9311
1995-03-01,83.8132
1995-04-01,83.3112
1995-05-01,83.1489
1995-06-01,83.2053
1995-07-01,82.3073
1995-08-01,82.8413
1995-09-01,83.1978
1995-10-01,82.7404
1995-11-01,82.4009
1995-12-01,82.2853
1996-01-01,81.2309
1996-02-01,82.0745
1996-03-01,81.4844
1996-04-01,81.9564
1996-05-01,82.1345
1996-06-01,82.5409
1996-07-01,82.3160
1996-08-01,82.3005
1996-09-01,82.5426
1996-10-01,81.9691
1996-11-01,82.2165
1996-12-01,82.4856
1997-01-01,82.0914
1997-02-01,82.7712
1997-03-01,83.1358
1997-04-01,82.5187
1997-05-01,82.6245
1997-06-01,82.6504
1997-07-01,82.6597
1997-08-01,83.1468
1997-09-01,83.2912
1997-10-01,83.4323
1997-11-01,83.7121
1997-12-01,83.4086
1998-01-01,83.4876
1998-02-01,82.9646
1998-03-01,82.2523
1998-04-01,82.0495
1998-05-01,81.9005
1998-06-01,80.7075
1998-07-01,79.8994
1998-08-01,81.3455
1998-09-01,80.6912
1998-10-01,81.0303
1998-11-01,80.7285
1998-12-01,80.7380
1999-01-01,80.5771
1999-02-01,80.8298
1999-03-01,80.3926
1999-04-01,80.3586
1999-05-01,80.7011
1999-06-01,80.0720
1999-07-01,80.0998
1999-08-01,80.2530
1999-09-01,79.5843
1999-10-01,80.4457
1999-11-01,80.6132
1999-12-01,80.8144
2000-01-01,80.5710
2000-02-01,80.3777
2000-03-01,80.5610
2000-04-01,80.8374
2000-05-01,80.3945
2000-06-01,80.2408
2000-07-01,80.0268
2000-08-01,79.1657
2000-09-01,79.2147
2000-10-01,78.6698
2000-11-01,78.1650
2000-12-01,77.4567
2001-01-01,76.7366
2001-02-01,76.0069
2001-03-01,75.5681
2001-04-01,75.0982
2001-05-01,74.4004
2001-06-01,73.7264
2001-07-01,73.2242
2001-08-01,72.7219
2001-09-01,72.4277
2001-10-01,71.8835
2001-11-01,71.5757
2001-12-01,71.6805
2002-01-01,72.0042
2002-02-01,71.8987
2002-03-01,72.3801
2002-04-01,72.4793
2002-05-01,72.8069
2002-06-01,73.5958
2002-07-01,73.3170
2002-08-01,73.4640
2002-09-01,73.5354
2002-10-01,73.2605
2002-11-01,73.5862
2002-12-01,73.2193
2003-01-01,73.5896
2003-02-01,73.6870
2003-03-01,73.8039
2003-04-01,73.1974
2003-05-01,73.2814
2003-06-01,73.6629
2003-07-01,73.8508
2003-08-01,73.5844
2003-09-01,74.1738
2003-10-01,74.2970
2003-11-01,75.0428
2003-12-01,74.9029
2004-01-01,74.9457
2004-02-01,75.5290
2004-03-01,75.4306
2004-04-01,75.7499
2004-05-01,76.3570
2004-06-01,75.8047
2004-07-01,76.4860
2004-08-01,76.8188
2004-09-01,76.7611
2004-10-01,77.4693
2004-11-01,77.3616
2004-12-01,77.8141
2005-01-01,78.3016
2005-02-01,78.8118
2005-03-01,78.3038
2005-04-01,78.4299
2005-05-01,78.5355
2005-06-01,78.4764
2005-07-01,78.0463
2005-08-01,78.2439
2005-09-01,77.3068
2005-10-01,78.3182
2005-11-01,78.7840
2005-12-01,78.7844
2006-01-01,79.2758
2006-02-01,78.9037
2006-03-01,78.7379
2006-04-01,79.0113
2006-05-01,78.5692
2006-06-01,78.7268
2006-07-01,78.3586
2006-08-01,78.7283
2006-09-01,78.6217
2006-10-01,78.1611
2006-11-01,78.0186
2006-12-01,78.9819
2007-01-01,78.3763
2007-02-01,78.5018
2007-03-01,78.9685
2007-04-01,79.3105
2007-05-01,79.0400
2007-06-01,79.1099
2007-07-01,78.9958
2007-08-01,78.6102
2007-09-01,78.8470
2007-10-01,78.4758
2007-11-01,78.7920
2007-12-01,78.8605
2008-01-01,78.5213
2008-02-01,78.0196
2008-03-01,77.7917
2008-04-01,76.9782
2008-05-01,76.6156
2008-06-01,76.1829
2008-07-01,75.3854
2008-08-01,74.5534
2008-09-01,72.0826
2008-10-01,71.7317
2008-11-01,70.1247
2008-12-01,67.8085
2009-01-01,65.8422
2009-02-01,65.8453
2009-03-01,64.7369
2009-04-01,64.3895
2009-05-01,63.8177
2009-06-01,63.7120
2009-07-01,64.7571
2009-08-01,65.5992
2009-09-01,66.2744
2009-10-01,66.5018
2009-11-01,67.2557
2009-12-01,67.2489
2010-01-01,68.1055
2010-02-01,68.1765
2010-03-01,69.0984
2010-04-01,69.7868
2010-05-01,70.8615
2010-06-01,70.8881
2010-07-01,71.4133
2010-08-01,71.6062
2010-09-01,71.7171
2010-10-01,71.8865
2010-11-01,72.0228
2010-12-01,72.4664
2011-01-01,72.6809
2011-02-01,72.8475
2011-03-01,73.3367
2011-04-01,72.9788
2011-05-01,73.0918
2011-06-01,73.1624
2011-07-01,73.6360
2011-08-01,73.8946
2011-09-01,74.1070
2011-10-01,74.4784
2011-11-01,74.2319
2011-12-01,74.7108
2012-01-01,75.2537
2012-02-01,75.4531
2012-03-01,75.0003
2012-04-01,75.3375
2012-05-01,74.9444
2012-06-01,75.0016
2012-07-01,74.8248
2012-08-01,74.6127
2012-09-01,74.5007
2012-10-01,74.1659
2012-11-01,74.6373
2012-12-01,75.1965
2013-01-01,74.8766
2013-02-01,75.2034
2013-03-01,75.0602
2013-04-01,74.7383
2013-05-01,74.9094
2013-06-01,75.0653
2013-07-01,74.3003
2013-08-01,75.0053
2013-09-01,75.0853
2013-10-01,75.1323
2013-11-01,75.0949
2013-12-01,75.1143
2014-01-01,74.2427
2014-02-01,75.0468
2014-03-01,75.6644
2014-04-01,75.5698
2014-05-01,75.7527
2014-06-01,76.0313
2014-07-01,76.3103
2014-08-01,75.9971
2014-09-01,76.0006
2014-10-01,75.9566
2014-11-01,76.6349
2014-12-01,76.4484
2015-01-01,76.0924
2015-02-01,75.7216
2015-03-01,75.9888
2015-04-01,75.9844
2015-05-01,75.9341
2015-06-01,75.6861
2015-07-01,76.1829
2015-08-01,75.9812
2015-09-01,75.6467
2015-10-01,75.6018
2015-11-01,75.3879
2015-12-01,75.1622
2016-01-01,75.5070
2016-02-01,75.1537
2016-03-01,74.8854
2016-04-01,74.5410
2016-05-01,74.3561
2016-06-01,74.4502
2016-07-01,74.4728
2016-08-01,74.1389
2016-09-01,74.2581
2016-10-01,74.3388
2016-11-01,74.2970
2016-12-01,74.4754
2017-01-01,74.6592
2017-02-01,74.7130
2017-03-01,74.3326
2017-04-01,75.1185
2017-05-01,74.7652
2017-06-01,74.8238
2017-07-01,74.5808
2017-08-01,74.3703
2017-09-01,74.2136
2017-10-01,75.1523
2017-11-01,75.2812
2017-12-01,75.1812
2018-01-01,74.7225
2018-02-01,75.7430
2018-03-01,75.5707
2018-04-01,75.9860
2018-05-01,75.2107
2018-06-01,75.7269
2018-07-01,75.8521
