observation_date,CUMFNS_20200901
1958-08-01,75.7329
1958-09-01,76.2217
1958-10-01,76.4104
1958-11-01,79.0691
1958-12-01,79.0434
1959-01-01,80.1973
1959-02-01,81.4428
1959-03-01,82.4769
1959-04-01,83.9922
1959-05-01,84.9159
1959-06-01,84.7686
1959-07-01,82.9798
1959-08-01,79.4676
1959-09-01,79.0489
1959-10-01,78.1537
1959-11-01,78.5051
1959-12-01,83.5682
1960-01-01,85.5616
1960-02-01,84.6108
1960-03-01,83.2421
1960-04-01,82.2593
1960-05-01,81.4711
1960-06-01,80.2236
1960-07-01,79.7275
1960-08-01,79.0505
1960-09-01,77.9187
1960-10-01,77.5287
1960-11-01,75.7724
1960-12-01,74.2557
1961-01-01,74.1095
1961-02-01,73.5120
1961-03-01,73.8637
1961-04-01,75.3829
1961-05-01,76.3560
1961-06-01,77.3241
1961-07-01,78.1087
1961-08-01,78.9783
1961-09-01,78.1562
1961-10-01,79.5528
1961-11-01,80.7658
1961-12-01,81.6041
1962-01-01,80.2408
1962-02-01,81.4267
1962-03-01,81.8912
1962-04-01,81.7429
1962-05-01,81.3349
1962-06-01,80.9291
1962-07-01,81.4760
1962-08-01,81.4168
1962-09-01,81.7875
1962-10-01,81.3851
1962-11-01,81.8392
1962-12-01,81.6791
1963-01-01,81.9446
1963-02-01,82.3778
1963-03-01,82.6243
1963-04-01,83.4581
1963-05-01,83.9513
1963-06-01,83.9398
1963-07-01,83.3448
1963-08-01,83.5014
1963-09-01,83.8227
1963-10-01,84.3071
1963-11-01,84.2946
1963-12-01,84.0095
1964-01-01,84.4621
1964-02-01,84.6673
1964-03-01,84.3575
1964-04-01,85.5869
1964-05-01,85.5983
1964-06-01,85.4490
1964-07-01,85.8610
1964-08-01,86.1105
1964-09-01,86.1994
1964-10-01,84.6252
1964-11-01,86.8484
1964-12-01,88.0025
1965-01-01,88.5986
1965-02-01,88.7226
1965-03-01,89.2769
1965-04-01,89.2868
1965-05-01,89.4494
1965-06-01,89.4582
1965-07-01,90.2974
1965-08-01,89.8508
1965-09-01,89.5586
1965-10-01,89.7893
1965-11-01,89.6483
1965-12-01,90.5141
1966-01-01,90.8594
1966-02-01,90.9108
1966-03-01,91.5884
1966-04-01,91.5416
1966-05-01,91.6379
1966-06-01,91.5205
1966-07-01,91.4046
1966-08-01,91.0801
1966-09-01,91.2464
1966-10-01,91.6180
1966-11-01,90.1293
1966-12-01,90.0246
1967-01-01,89.8425
1967-02-01,88.3949
1967-03-01,87.5162
1967-04-01,87.6555
1967-05-01,86.6106
1967-06-01,86.0691
1967-07-01,85.3074
1967-08-01,86.4918
1967-09-01,86.0644
1967-10-01,86.3701
1967-11-01,87.5349
1967-12-01,88.0043
1968-01-01,87.4083
1968-02-01,87.4060
1968-03-01,87.1599
1968-04-01,86.8637
1968-05-01,87.5779
1968-06-01,87.3816
1968-07-01,86.7395
1968-08-01,86.7914
1968-09-01,86.4664
1968-10-01,86.6390
1968-11-01,87.4967
1968-12-01,87.1342
1969-01-01,87.3049
1969-02-01,87.6721
1969-03-01,88.0022
1969-04-01,87.2997
1969-05-01,86.6171
1969-06-01,86.8129
1969-07-01,87.1131
1969-08-01,86.9051
1969-09-01,86.4612
1969-10-01,86.2252
1969-11-01,85.0097
1969-12-01,84.2408
1970-01-01,82.1173
1970-02-01,81.9212
1970-03-01,81.4289
1970-04-01,80.8833
1970-05-01,80.4409
1970-06-01,79.9473
1970-07-01,79.9450
1970-08-01,79.1543
1970-09-01,78.2443
1970-10-01,76.2589
1970-11-01,75.5590
1970-12-01,77.3110
1971-01-01,77.7458
1971-02-01,77.5839
1971-03-01,77.2246
1971-04-01,77.4322
1971-05-01,77.7554
1971-06-01,77.7532
1971-07-01,77.6880
1971-08-01,76.5742
1971-09-01,77.9273
1971-10-01,78.8866
1971-11-01,78.9796
1971-12-01,79.5135
1972-01-01,81.3388
1972-02-01,81.7636
1972-03-01,82.1162
1972-04-01,82.8610
1972-05-01,82.7320
1972-06-01,82.8246
1972-07-01,82.6424
1972-08-01,83.4692
1972-09-01,83.8813
1972-10-01,84.8895
1972-11-01,85.6953
1972-12-01,86.5853
1973-01-01,86.9152
1973-02-01,88.0686
1973-03-01,87.9485
1973-04-01,87.5274
1973-05-01,87.7808
1973-06-01,87.4438
1973-07-01,87.5569
1973-08-01,87.0195
1973-09-01,87.4956
1973-10-01,87.9176
1973-11-01,88.3176
1973-12-01,88.1203
1974-01-01,87.1125
1974-02-01,86.4958
1974-03-01,86.1818
1974-04-01,85.5150
1974-05-01,85.9170
1974-06-01,85.7823
1974-07-01,85.4045
1974-08-01,84.5183
1974-09-01,84.3726
1974-10-01,83.5520
1974-11-01,80.8964
1974-12-01,77.1257
1975-01-01,75.4159
1975-02-01,73.1885
1975-03-01,72.1021
1975-04-01,71.8768
1975-05-01,71.7190
1975-06-01,72.2210
1975-07-01,73.0645
1975-08-01,73.7221
1975-09-01,74.7675
1975-10-01,75.0253
1975-11-01,75.0623
1975-12-01,75.8903
1976-01-01,76.7286
1976-02-01,77.6935
1976-03-01,77.6502
1976-04-01,77.9810
1976-05-01,78.2339
1976-06-01,78.0505
1976-07-01,78.4676
1976-08-01,78.7978
1976-09-01,78.7815
1976-10-01,78.5649
1976-11-01,79.3492
1976-12-01,79.9773
1977-01-01,79.5832
1977-02-01,80.7913
1977-03-01,81.7301
1977-04-01,82.3711
1977-05-01,82.8563
1977-06-01,83.3177
1977-07-01,83.0892
1977-08-01,83.2306
1977-09-01,83.1168
1977-10-01,83.0752
1977-11-01,82.9620
1977-12-01,83.6180
1978-01-01,82.1815
1978-02-01,82.2159
1978-03-01,83.4091
1978-04-01,84.4920
1978-05-01,84.5244
1978-06-01,84.9142
1978-07-01,84.6005
1978-08-01,84.7358
1978-09-01,84.8577
1978-10-01,85.2256
1978-11-01,85.7478
1978-12-01,86.1402
1979-01-01,85.1803
1979-02-01,85.2462
1979-03-01,85.4214
1979-04-01,83.8034
1979-05-01,84.6560
1979-06-01,84.5090
1979-07-01,84.3966
1979-08-01,83.1202
1979-09-01,83.1199
1979-10-01,83.2014
1979-11-01,82.8171
1979-12-01,82.9125
1980-01-01,83.0734
1980-02-01,82.7633
1980-03-01,81.9573
1980-04-01,80.0382
1980-05-01,77.5079
1980-06-01,76.1562
1980-07-01,75.1566
1980-08-01,75.5338
1980-09-01,76.5352
1980-10-01,77.6924
1980-11-01,78.9089
1980-12-01,78.8967
1981-01-01,78.4041
1981-02-01,77.7375
1981-03-01,77.7565
1981-04-01,77.9284
1981-05-01,78.0973
1981-06-01,77.4655
1981-07-01,77.4185
1981-08-01,77.2816
1981-09-01,76.7235
1981-10-01,75.8551
1981-11-01,74.7495
1981-12-01,73.3270
1982-01-01,71.4091
1982-02-01,73.2401
1982-03-01,72.4811
1982-04-01,71.8348
1982-05-01,71.5890
1982-06-01,71.3459
1982-07-01,71.1779
1982-08-01,70.4734
1982-09-01,70.2238
1982-10-01,69.3371
1982-11-01,68.8270
1982-12-01,68.5547
1983-01-01,70.1669
1983-02-01,70.0597
1983-03-01,70.6470
1983-04-01,71.4444
1983-05-01,72.2990
1983-06-01,72.8268
1983-07-01,73.8430
1983-08-01,74.3782
1983-09-01,75.7499
1983-10-01,76.5360
1983-11-01,76.7587
1983-12-01,76.8957
1984-01-01,78.2020
1984-02-01,78.9109
1984-03-01,79.1526
1984-04-01,79.4306
1984-05-01,79.4586
1984-06-01,79.6438
1984-07-01,79.8157
1984-08-01,79.7535
1984-09-01,79.3743
1984-10-01,79.4565
1984-11-01,79.4923
1984-12-01,79.5210
1985-01-01,79.0248
1985-02-01,78.5122
1985-03-01,78.9153
1985-04-01,78.3427
1985-05-01,78.2690
1985-06-01,78.2037
1985-07-01,77.5503
1985-08-01,77.8304
1985-09-01,77.7663
1985-10-01,77.3974
1985-11-01,77.7775
1985-12-01,77.9878
1986-01-01,78.7596
1986-02-01,78.2625
1986-03-01,77.9410
1986-04-01,78.1500
1986-05-01,78.2308
1986-06-01,77.8937
1986-07-01,78.1888
1986-08-01,78.3459
1986-09-01,78.3954
1986-10-01,78.5914
1986-11-01,78.8061
1986-12-01,79.3076
1987-01-01,78.9086
1987-02-01,79.8874
1987-03-01,79.7239
1987-04-01,79.9718
1987-05-01,80.3319
1987-06-01,80.3842
1987-07-01,80.8139
1987-08-01,81.1409
1987-09-01,81.4069
1987-10-01,82.5287
1987-11-01,82.8710
1987-12-01,83.2547
1988-01-01,83.0275
1988-02-01,83.1600
1988-03-01,83.2926
1988-04-01,83.9766
1988-05-01,83.7993
1988-06-01,83.9036
1988-07-01,83.8375
1988-08-01,83.8396
1988-09-01,84.1076
1988-10-01,84.4675
1988-11-01,84.6029
1988-12-01,84.9109
1989-01-01,85.4913
1989-02-01,84.5141
1989-03-01,84.2620
1989-04-01,84.3070
1989-05-01,83.3774
1989-06-01,83.3522
1989-07-01,82.2083
1989-08-01,82.7188
1989-09-01,82.2981
1989-10-01,81.9490
1989-11-01,81.9114
1989-12-01,81.7555
1990-01-01,81.3776
1990-02-01,82.3432
1990-03-01,82.5552
1990-04-01,82.1147
1990-05-01,82.0991
1990-06-01,82.1629
1990-07-01,81.8541
1990-08-01,81.9646
1990-09-01,81.7812
1990-10-01,80.9806
1990-11-01,79.9687
1990-12-01,79.2722
1991-01-01,78.5771
1991-02-01,77.9497
1991-03-01,77.3058
1991-04-01,77.4850
1991-05-01,77.9318
1991-06-01,78.6575
1991-07-01,78.8326
1991-08-01,78.8973
1991-09-01,79.6502
1991-10-01,79.3856
1991-11-01,79.1067
1991-12-01,78.8266
1992-01-01,78.1845
1992-02-01,78.7112
1992-03-01,79.3274
1992-04-01,79.5596
1992-05-01,79.8246
1992-06-01,79.8423
1992-07-01,80.3571
1992-08-01,79.8177
1992-09-01,79.6579
1992-10-01,79.9902
1992-11-01,80.1408
1992-12-01,79.8867
1993-01-01,80.5079
1993-02-01,80.5603
1993-03-01,80.2285
1993-04-01,80.5476
1993-05-01,80.3554
1993-06-01,80.0895
1993-07-01,80.1824
1993-08-01,79.8901
1993-09-01,80.2734
1993-10-01,80.8158
1993-11-01,80.9889
1993-12-01,81.2822
1994-01-01,81.2276
1994-02-01,81.1176
1994-03-01,81.9596
1994-04-01,82.4172
1994-05-01,82.6854
1994-06-01,82.6366
1994-07-01,82.6865
1994-08-01,83.0508
1994-09-01,83.1713
1994-10-01,83.6867
1994-11-01,84.0091
1994-12-01,84.6255
1995-01-01,84.4617
1995-02-01,83.8990
1995-03-01,83.7901
1995-04-01,83.2893
1995-05-01,83.1284
1995-06-01,83.1829
1995-07-01,82.2849
1995-08-01,82.8201
1995-09-01,83.1824
1995-10-01,82.7299
1995-11-01,82.3994
1995-12-01,82.2872
1996-01-01,81.2375
1996-02-01,82.0752
1996-03-01,81.5034
1996-04-01,81.9783
1996-05-01,82.1661
1996-06-01,82.5792
1996-07-01,82.3629
1996-08-01,82.3570
1996-09-01,82.6055
1996-10-01,82.0322
1996-11-01,82.2891
1996-12-01,82.5576
1997-01-01,82.1711
1997-02-01,82.8646
1997-03-01,83.2158
1997-04-01,82.5933
1997-05-01,82.7094
1997-06-01,82.7387
1997-07-01,82.7605
1997-08-01,83.2495
1997-09-01,83.3946
1997-10-01,83.5311
1997-11-01,83.8139
1997-12-01,83.5196
1998-01-01,83.5939
1998-02-01,83.0894
1998-03-01,82.3739
1998-04-01,82.1813
1998-05-01,82.0297
1998-06-01,80.8390
1998-07-01,80.0298
1998-08-01,81.4771
1998-09-01,80.8200
1998-10-01,81.1642
1998-11-01,80.8605
1998-12-01,80.8748
1999-01-01,80.7086
1999-02-01,80.9765
1999-03-01,80.5346
1999-04-01,80.4871
1999-05-01,80.8309
1999-06-01,80.1967
1999-07-01,80.2221
1999-08-01,80.3689
1999-09-01,79.6947
1999-10-01,80.5632
1999-11-01,80.7221
1999-12-01,80.9331
2000-01-01,80.6886
2000-02-01,80.5127
2000-03-01,80.6778
2000-04-01,80.9409
2000-05-01,80.5064
2000-06-01,80.3493
2000-07-01,80.1284
2000-08-01,79.2671
2000-09-01,79.3160
2000-10-01,78.7742
2000-11-01,78.2752
2000-12-01,77.5536
2001-01-01,76.8303
2001-02-01,76.0688
2001-03-01,75.6560
2001-04-01,75.1813
2001-05-01,74.4812
2001-06-01,73.8013
2001-07-01,73.2909
2001-08-01,72.7962
2001-09-01,72.4983
2001-10-01,71.9491
2001-11-01,71.6460
2001-12-01,71.7405
2002-01-01,72.0606
2002-02-01,71.9468
2002-03-01,72.4363
2002-04-01,72.5317
2002-05-01,72.8615
2002-06-01,73.6459
2002-07-01,73.3634
2002-08-01,73.5212
2002-09-01,73.5876
2002-10-01,73.3088
2002-11-01,73.6413
2002-12-01,73.2655
2003-01-01,73.7952
2003-02-01,73.7361
2003-03-01,73.8471
2003-04-01,73.2276
2003-05-01,73.3185
2003-06-01,73.7025
2003-07-01,73.8990
2003-08-01,73.6420
2003-09-01,74.2303
2003-10-01,74.3496
2003-11-01,75.0980
2003-12-01,74.9686
2004-01-01,75.0092
2004-02-01,75.6054
2004-03-01,75.5076
2004-04-01,75.8362
2004-05-01,76.4458
2004-06-01,75.8943
2004-07-01,76.5854
2004-08-01,76.9221
2004-09-01,76.8662
2004-10-01,77.5826
2004-11-01,77.4747
2004-12-01,77.9432
2005-01-01,78.4265
2005-02-01,78.9563
2005-03-01,78.4320
2005-04-01,78.5810
2005-05-01,78.6867
2005-06-01,78.6258
2005-07-01,78.1926
2005-08-01,78.3957
2005-09-01,77.4559
2005-10-01,78.4731
2005-11-01,78.9399
2005-12-01,78.9480
2006-01-01,79.4437
2006-02-01,79.0652
2006-03-01,78.9086
2006-04-01,79.1809
2006-05-01,78.7390
2006-06-01,78.8921
2006-07-01,78.5215
2006-08-01,78.8958
2006-09-01,78.7868
2006-10-01,78.3184
2006-11-01,78.1835
2006-12-01,79.1311
2007-01-01,78.5166
2007-02-01,78.6172
2007-03-01,79.0908
2007-04-01,79.4105
2007-05-01,79.1401
2007-06-01,79.2075
2007-07-01,79.0927
2007-08-01,78.7150
2007-09-01,78.9387
2007-10-01,78.5532
2007-11-01,78.8932
2007-12-01,78.9199
2008-01-01,78.5732
2008-02-01,78.0687
2008-03-01,77.8485
2008-04-01,77.0239
2008-05-01,76.6675
2008-06-01,76.2358
2008-07-01,75.4348
2008-08-01,74.6017
2008-09-01,72.1227
2008-10-01,71.7629
2008-11-01,70.1544
2008-12-01,67.8282
2009-01-01,65.8615
2009-02-01,65.8661
2009-03-01,64.7457
2009-04-01,64.3960
2009-05-01,63.8133
2009-06-01,63.6999
2009-07-01,64.7361
2009-08-01,65.5662
2009-09-01,66.2323
2009-10-01,66.4537
2009-11-01,67.2045
2009-12-01,67.1918
2010-01-01,68.0416
2010-02-01,68.1217
2010-03-01,69.0469
2010-04-01,69.7451
2010-05-01,70.8397
2010-06-01,70.8852
2010-07-01,71.4307
2010-08-01,71.6173
2010-09-01,71.7361
2010-10-01,71.9133
2010-11-01,72.0436
2010-12-01,72.4727
2011-01-01,72.6665
2011-02-01,72.8246
2011-03-01,73.2959
2011-04-01,72.9171
2011-05-01,73.0212
2011-06-01,73.0954
2011-07-01,73.5438
2011-08-01,73.7625
2011-09-01,73.9607
2011-10-01,74.2953
2011-11-01,74.0205
2011-12-01,74.4631
2012-01-01,74.9897
2012-02-01,75.1365
2012-03-01,74.6844
2012-04-01,74.9970
2012-05-01,74.6063
2012-06-01,74.6743
2012-07-01,74.4763
2012-08-01,74.2397
2012-09-01,74.1010
2012-10-01,73.7506
2012-11-01,74.2129
2012-12-01,74.7211
2013-01-01,74.4002
2013-02-01,74.6702
2013-03-01,74.5274
2013-04-01,74.1883
2013-05-01,74.3659
2013-06-01,74.5022
2013-07-01,73.7802
2013-08-01,74.4295
2013-09-01,74.4974
2013-10-01,74.5401
2013-11-01,74.4984
2013-12-01,74.4716
2014-01-01,73.6194
2014-02-01,74.3883
2014-03-01,75.0219
2014-04-01,74.9180
2014-05-01,75.1567
2014-06-01,75.4524
2014-07-01,75.8209
2014-08-01,75.4529
2014-09-01,75.4817
2014-10-01,75.4560
2014-11-01,76.1227
2014-12-01,75.9411
2015-01-01,75.6877
2015-02-01,75.2158
2015-03-01,75.5185
2015-04-01,75.4803
2015-05-01,75.4958
2015-06-01,75.2299
2015-07-01,75.7656
2015-08-01,75.5231
2015-09-01,75.1798
2015-10-01,75.1444
2015-11-01,74.8928
2015-12-01,74.6161
2016-01-01,75.0575
2016-02-01,74.5535
2016-03-01,74.3442
2016-04-01,73.9754
2016-05-01,73.9106
2016-06-01,74.0138
2016-07-01,74.1179
2016-08-01,73.7627
2016-09-01,73.9726
2016-10-01,74.1357
2016-11-01,74.1448
2016-12-01,74.3520
2017-01-01,74.7529
2017-02-01,74.6811
2017-03-01,74.4524
2017-04-01,75.2538
2017-05-01,75.1126
2017-06-01,75.2068
2017-07-01,75.0624
2017-08-01,74.8399
2017-09-01,74.7230
2017-10-01,75.7141
2017-11-01,75.9019
2017-12-01,75.8468
2018-01-01,75.5478
2018-02-01,76.3398
2018-03-01,76.3293
2018-04-01,76.6254
2018-05-01,75.9843
2018-06-01,76.4601
2018-07-01,76.7218
2018-08-01,76.9951
2018-09-01,76.9464
2018-10-01,76.8186
2018-11-01,76.8820
2018-12-01,77.2545
2019-01-01,76.7441
2019-02-01,76.2850
2019-03-01,76.1593
2019-04-01,75.4144
2019-05-01,75.3878
2019-06-01,75.7203
2019-07-01,75.3248
2019-08-01,75.6867
2019-09-01,75.1094
2019-10-01,74.6017
2019-11-01,75.1971
2019-12-01,75.2535
2020-01-01,75.1936
2020-02-01,75.1553
2020-03-01,71.4165
2020-04-01,60.0285
2020-05-01,62.3049
2020-06-01,66.9115
2020-07-01,69.1932
