observation_date,RPI_20240301
1969-02-01,4166.874
1969-03-01,4185.653
1969-04-01,4195.731
1969-05-01,4212.218
1969-06-01,4226.625
1969-07-01,4249.802
1969-08-01,4276.349
1969-09-01,4287.411
1969-10-01,4295.402
1969-11-01,4299.542
1969-12-01,4308.572
1970-01-01,4316.303
1970-02-01,4326.879
1970-03-01,4343.672
1970-04-01,4386.888
1970-05-01,4361.776
1970-06-01,4375.408
1970-07-01,4399.934
1970-08-01,4411.130
1970-09-01,4408.024
1970-10-01,4392.764
1970-11-01,4388.306
1970-12-01,4403.338
1971-01-01,4441.241
1971-02-01,4450.084
1971-03-01,4464.048
1971-04-01,4475.918
1971-05-01,4493.209
1971-06-01,4577.424
1971-07-01,4520.323
1971-08-01,4535.789
1971-09-01,4562.531
1971-10-01,4575.168
1971-11-01,4598.431
1971-12-01,4622.500
1972-01-01,4644.778
1972-02-01,4682.524
1972-03-01,4712.202
1972-04-01,4718.611
1972-05-01,4738.426
1972-06-01,4751.740
1972-07-01,4780.516
1972-08-01,4824.896
1972-09-01,4843.175
1972-10-01,4954.863
1972-11-01,5005.278
1972-12-01,5023.731
1973-01-01,5003.812
1973-02-01,5022.151
1973-03-01,5028.119
1973-04-01,5037.899
1973-05-01,5059.894
1973-06-01,5074.122
1973-07-01,5089.133
1973-08-01,5074.021
1973-09-01,5104.199
1973-10-01,5148.700
1973-11-01,5160.480
1973-12-01,5146.807
1974-01-01,5102.933
1974-02-01,5072.291
1974-03-01,5039.098
1974-04-01,5036.130
1974-05-01,5040.703
1974-06-01,5037.213
1974-07-01,5057.141
1974-08-01,5048.655
1974-09-01,5043.366
1974-10-01,5059.640
1974-11-01,5029.511
1974-12-01,5026.410
1975-01-01,5021.740
1975-02-01,5019.300
1975-03-01,5022.998
1975-04-01,5029.124
1975-05-01,5059.831
1975-06-01,5148.088
1975-07-01,5091.326
1975-08-01,5129.306
1975-09-01,5141.395
1975-10-01,5165.514
1975-11-01,5165.194
1975-12-01,5172.774
1976-01-01,5206.807
1976-02-01,5237.103
1976-03-01,5250.841
1976-04-01,5271.098
1976-05-01,5277.153
1976-06-01,5284.953
1976-07-01,5317.491
1976-08-01,5332.551
1976-09-01,5337.168
1976-10-01,5335.461
1976-11-01,5382.241
1976-12-01,5398.735
1977-01-01,5372.549
1977-02-01,5389.960
1977-03-01,5413.846
1977-04-01,5437.200
1977-05-01,5450.793
1977-06-01,5459.172
1977-07-01,5489.510
1977-08-01,5511.046
1977-09-01,5545.405
1977-10-01,5593.319
1977-11-01,5637.491
1977-12-01,5662.417
1978-01-01,5642.502
1978-02-01,5667.791
1978-03-01,5700.022
1978-04-01,5732.667
1978-05-01,5739.268
1978-06-01,5760.201
1978-07-01,5791.884
1978-08-01,5818.097
1978-09-01,5825.741
1978-10-01,5847.005
1978-11-01,5857.195
1978-12-01,5890.505
1979-01-01,5910.093
1979-02-01,5933.423
1979-03-01,5951.404
1979-04-01,5903.905
1979-05-01,5883.494
1979-06-01,5880.390
1979-07-01,5924.962
1979-08-01,5934.384
1979-09-01,5934.022
1979-10-01,5934.119
1979-11-01,5953.221
1979-12-01,5968.380
1980-01-01,5976.816
1980-02-01,5949.587
1980-03-01,5918.133
1980-04-01,5911.122
1980-05-01,5892.810
1980-06-01,5906.964
1980-07-01,5950.966
1980-08-01,5963.437
1980-09-01,5989.160
1980-10-01,6040.861
1980-11-01,6055.398
1980-12-01,6084.759
1981-01-01,6065.141
1981-02-01,6048.204
1981-03-01,6067.350
1981-04-01,6056.169
1981-05-01,6074.295
1981-06-01,6107.730
1981-07-01,6199.452
1981-08-01,6222.937
1981-09-01,6213.748
1981-10-01,6190.074
1981-11-01,6197.172
1981-12-01,6193.277
1982-01-01,6179.452
1982-02-01,6205.602
1982-03-01,6201.390
1982-04-01,6244.640
1982-05-01,6244.365
1982-06-01,6223.394
1982-07-01,6223.874
1982-08-01,6236.193
1982-09-01,6233.608
1982-10-01,6229.736
1982-11-01,6253.827
1982-12-01,6286.221
1983-01-01,6279.297
1983-02-01,6283.890
1983-03-01,6314.258
1983-04-01,6319.274
1983-05-01,6351.636
1983-06-01,6360.300
1983-07-01,6378.268
1983-08-01,6369.041
1983-09-01,6412.175
1983-10-01,6473.198
1983-11-01,6524.235
1983-12-01,6581.287
1984-01-01,6603.030
1984-02-01,6639.713
1984-03-01,6679.057
1984-04-01,6721.247
1984-05-01,6735.713
1984-06-01,6785.832
1984-07-01,6800.935
1984-08-01,6845.315
1984-09-01,6897.723
1984-10-01,6877.638
1984-11-01,6913.808
1984-12-01,6960.651
1985-01-01,6953.088
1985-02-01,6958.565
1985-03-01,6988.108
1985-04-01,6975.177
1985-05-01,6990.380
1985-06-01,7015.149
1985-07-01,7025.338
1985-08-01,7025.068
1985-09-01,7057.327
1985-10-01,7091.229
1985-11-01,7102.139
1985-12-01,7145.546
1986-01-01,7140.925
1986-02-01,7176.182
1986-03-01,7243.924
1986-04-01,7267.821
1986-05-01,7275.711
1986-06-01,7277.787
1986-07-01,7312.343
1986-08-01,7327.756
1986-09-01,7334.440
1986-10-01,7336.284
1986-11-01,7347.933
1986-12-01,7373.793
1987-01-01,7361.633
1987-02-01,7383.378
1987-03-01,7400.008
1987-04-01,7394.617
1987-05-01,7439.064
1987-06-01,7432.017
1987-07-01,7457.261
1987-08-01,7496.646
1987-09-01,7503.262
1987-10-01,7552.866
1987-11-01,7589.740
1987-12-01,7675.619
1988-01-01,7669.267
1988-02-01,7703.832
1988-03-01,7724.295
1988-04-01,7744.299
1988-05-01,7751.910
1988-06-01,7779.471
1988-07-01,7814.330
1988-08-01,7834.980
1988-09-01,7850.303
1988-10-01,7894.044
1988-11-01,7896.300
1988-12-01,7936.204
1989-01-01,8007.589
1989-02-01,8030.962
1989-03-01,8072.817
1989-04-01,8041.025
1989-05-01,8006.298
1989-06-01,8028.717
1989-07-01,8055.260
1989-08-01,8072.841
1989-09-01,8095.196
1989-10-01,8134.089
1989-11-01,8142.330
1989-12-01,8149.087
1990-01-01,8170.022
1990-02-01,8195.397
1990-03-01,8203.337
1990-04-01,8255.647
1990-05-01,8246.750
1990-06-01,8260.440
1990-07-01,8288.531
1990-08-01,8236.691
1990-09-01,8233.907
1990-10-01,8167.115
1990-11-01,8168.212
1990-12-01,8210.825
1991-01-01,8157.383
1991-02-01,8164.096
1991-03-01,8176.580
1991-04-01,8208.244
1991-05-01,8209.444
1991-06-01,8252.295
1991-07-01,8233.054
1991-08-01,8248.575
1991-09-01,8273.586
1991-10-01,8284.054
1991-11-01,8296.928
1991-12-01,8365.723
1992-01-01,8405.155
1992-02-01,8444.994
1992-03-01,8457.388
1992-04-01,8487.783
1992-05-01,8531.932
1992-06-01,8566.719
1992-07-01,8559.118
1992-08-01,8591.676
1992-09-01,8558.368
1992-10-01,8515.933
1992-11-01,8534.330
1992-12-01,8845.712
1993-01-01,8602.353
1993-02-01,8642.143
1993-03-01,8619.726
1993-04-01,8684.645
1993-05-01,8682.682
1993-06-01,8671.950
1993-07-01,8699.937
1993-08-01,8718.737
1993-09-01,8699.123
1993-10-01,8662.656
1993-11-01,8684.880
1993-12-01,8986.914
1994-01-01,8808.902
1994-02-01,8817.405
1994-03-01,8840.918
1994-04-01,8923.036
1994-05-01,8941.155
1994-06-01,8929.074
1994-07-01,8944.497
1994-08-01,8957.460
1994-09-01,8996.696
1994-10-01,9076.950
1994-11-01,9074.779
1994-12-01,9117.741
1995-01-01,9159.706
1995-02-01,9180.168
1995-03-01,9203.415
1995-04-01,9214.181
1995-05-01,9221.249
1995-06-01,9255.248
1995-07-01,9286.334
1995-08-01,9299.788
1995-09-01,9335.583
1995-10-01,9349.228
1995-11-01,9379.567
1995-12-01,9396.526
1996-01-01,9428.309
1996-02-01,9506.777
1996-03-01,9539.993
1996-04-01,9565.104
1996-05-01,9606.394
1996-06-01,9670.238
1996-07-01,9650.331
1996-08-01,9681.266
1996-09-01,9708.672
1996-10-01,9710.076
1996-11-01,9741.024
1996-12-01,9778.588
1997-01-01,9834.790
1997-02-01,9865.668
1997-03-01,9912.112
1997-04-01,9919.423
1997-05-01,9964.583
1997-06-01,10000.824
1997-07-01,10045.882
1997-08-01,10105.556
1997-09-01,10136.110
1997-10-01,10189.340
1997-11-01,10262.137
1997-12-01,10325.103
1998-01-01,10417.404
1998-02-01,10490.223
1998-03-01,10555.838
1998-04-01,10595.962
1998-05-01,10645.347
1998-06-01,10707.166
1998-07-01,10726.500
1998-08-01,10767.064
1998-09-01,10803.967
1998-10-01,10823.508
1998-11-01,10874.887
1998-12-01,10900.473
1999-01-01,10942.984
1999-02-01,10988.184
1999-03-01,11000.779
1999-04-01,10969.064
1999-05-01,10994.059
1999-06-01,11033.786
1999-07-01,11061.061
1999-08-01,11111.719
1999-09-01,11105.537
1999-10-01,11171.257
1999-11-01,11247.830
1999-12-01,11339.820
2000-01-01,11441.669
2000-02-01,11488.814
2000-03-01,11520.777
2000-04-01,11582.719
2000-05-01,11624.340
2000-06-01,11657.461
2000-07-01,11719.570
2000-08-01,11783.694
2000-09-01,11794.536
2000-10-01,11824.829
2000-11-01,11832.213
2000-12-01,11859.860
2001-01-01,11932.006
2001-02-01,11960.086
2001-03-01,12003.752
2001-04-01,11981.996
2001-05-01,11953.393
2001-06-01,11940.340
2001-07-01,11940.991
2001-08-01,11924.877
2001-09-01,11930.997
2001-10-01,11904.934
2001-11-01,11910.073
2001-12-01,11929.854
2002-01-01,11952.127
2002-02-01,11953.580
2002-03-01,11946.054
2002-04-01,11960.946
2002-05-01,11993.987
2002-06-01,12023.360
2002-07-01,11987.388
2002-08-01,11987.158
2002-09-01,11994.021
2002-10-01,12014.380
2002-11-01,12040.567
2002-12-01,12067.267
2003-01-01,12033.660
2003-02-01,11991.075
2003-03-01,12008.784
2003-04-01,12058.250
2003-05-01,12147.017
2003-06-01,12186.558
2003-07-01,12197.554
2003-08-01,12216.821
2003-09-01,12234.634
2003-10-01,12281.469
2003-11-01,12352.377
2003-12-01,12356.981
2004-01-01,12332.995
2004-02-01,12349.224
2004-03-01,12393.884
2004-04-01,12433.863
2004-05-01,12499.431
2004-06-01,12511.921
2004-07-01,12556.147
2004-08-01,12606.222
2004-09-01,12621.706
2004-10-01,12628.422
2004-11-01,12595.005
2004-12-01,13020.595
2005-01-01,12665.162
2005-02-01,12674.095
2005-03-01,12716.359
2005-04-01,12759.492
2005-05-01,12815.998
2005-06-01,12849.466
2005-07-01,12868.735
2005-08-01,12891.416
2005-09-01,12850.144
2005-10-01,12925.110
2005-11-01,13010.071
2005-12-01,13055.374
2006-01-01,13214.527
2006-02-01,13283.182
2006-03-01,13340.072
2006-04-01,13347.045
2006-05-01,13336.874
2006-06-01,13353.303
2006-07-01,13342.387
2006-08-01,13329.621
2006-09-01,13408.301
2006-10-01,13479.950
2006-11-01,13547.935
2006-12-01,13627.346
2007-01-01,13651.743
2007-02-01,13711.191
2007-03-01,13762.811
2007-04-01,13784.697
2007-05-01,13791.861
2007-06-01,13786.416
2007-07-01,13795.953
2007-08-01,13795.066
2007-09-01,13813.791
2007-10-01,13796.513
2007-11-01,13787.506
2007-12-01,13846.539
2008-01-01,13862.766
2008-02-01,13877.177
2008-03-01,13893.695
2008-04-01,13854.440
2008-05-01,14441.892
2008-06-01,14094.894
2008-07-01,13867.615
2008-08-01,13780.340
2008-09-01,13789.923
2008-10-01,13883.254
2008-11-01,13982.019
2008-12-01,13891.878
2009-01-01,13762.240
2009-02-01,13603.699
2009-03-01,13570.847
2009-04-01,13601.477
2009-05-01,13779.884
2009-06-01,13544.781
2009-07-01,13493.206
2009-08-01,13468.487
2009-09-01,13502.606
2009-10-01,13460.827
2009-11-01,13494.222
2009-12-01,13551.644
2010-01-01,13610.249
2010-02-01,13610.405
2010-03-01,13661.363
2010-04-01,13776.728
2010-05-01,13885.106
2010-06-01,13898.726
2010-07-01,13928.888
2010-08-01,13980.745
2010-09-01,13989.519
2010-10-01,14000.339
2010-11-01,14018.501
2010-12-01,14104.762
2011-01-01,14289.288
2011-02-01,14331.186
2011-03-01,14298.318
2011-04-01,14275.294
2011-05-01,14260.443
2011-06-01,14324.383
2011-07-01,14386.123
2011-08-01,14378.666
2011-09-01,14359.760
2011-10-01,14364.710
2011-11-01,14349.583
2011-12-01,14479.330
2012-01-01,14518.055
2012-02-01,14591.389
2012-03-01,14635.020
2012-04-01,14689.558
2012-05-01,14687.217
2012-06-01,14680.673
2012-07-01,14586.106
2012-08-01,14553.669
2012-09-01,14662.932
2012-10-01,14761.628
2012-11-01,14962.471
2012-12-01,15333.647
2013-01-01,14568.746
2013-02-01,14539.752
2013-03-01,14590.576
2013-04-01,14650.083
2013-05-01,14720.700
2013-06-01,14720.820
2013-07-01,14690.118
2013-08-01,14715.624
2013-09-01,14776.266
2013-10-01,14726.182
2013-11-01,14763.876
2013-12-01,14797.116
2014-01-01,14872.775
2014-02-01,14955.901
2014-03-01,15033.859
2014-04-01,15078.809
2014-05-01,15120.855
2014-06-01,15177.060
2014-07-01,15218.177
2014-08-01,15295.125
2014-09-01,15348.309
2014-10-01,15426.259
2014-11-01,15514.307
2014-12-01,15620.730
2015-01-01,15758.015
2015-02-01,15815.476
2015-03-01,15786.489
2015-04-01,15833.624
2015-05-01,15866.779
2015-06-01,15873.338
2015-07-01,15899.390
2015-08-01,15930.975
2015-09-01,15973.484
2015-10-01,16012.028
2015-11-01,16009.520
2015-12-01,16077.429
2016-01-01,16098.568
2016-02-01,16107.427
2016-03-01,16106.421
2016-04-01,16081.685
2016-05-01,16074.046
2016-06-01,16090.905
2016-07-01,16159.383
2016-08-01,16177.334
2016-09-01,16215.456
2016-10-01,16243.304
2016-11-01,16286.542
2016-12-01,16334.247
2017-01-01,16383.236
2017-02-01,16431.536
2017-03-01,16491.770
2017-04-01,16521.430
2017-05-01,16626.085
2017-06-01,16642.946
2017-07-01,16698.803
2017-08-01,16729.216
2017-09-01,16774.796
2017-10-01,16841.324
2017-11-01,16883.564
2017-12-01,16919.258
2018-01-01,16938.615
2018-02-01,16963.881
2018-03-01,17008.963
2018-04-01,17028.008
2018-05-01,17072.967
2018-06-01,17140.662
2018-07-01,17219.586
2018-08-01,17282.357
2018-09-01,17275.742
2018-10-01,17300.819
2018-11-01,17339.645
2018-12-01,17538.653
2019-01-01,17576.867
2019-02-01,17646.366
2019-03-01,17688.891
2019-04-01,17666.603
2019-05-01,17671.573
2019-06-01,17696.609
2019-07-01,17690.334
2019-08-01,17772.936
2019-09-01,17805.954
2019-10-01,17842.762
2019-11-01,17914.640
2019-12-01,17820.676
2020-01-01,18018.293
2020-02-01,18101.789
2020-03-01,17822.059
2020-04-01,19992.025
2020-05-01,19132.890
2020-06-01,19118.130
2020-07-01,19314.460
2020-08-01,18684.453
2020-09-01,18796.082
2020-10-01,18795.426
2020-11-01,18641.586
2020-12-01,18707.602
2021-01-01,20501.131
2021-02-01,19013.898
2021-03-01,22856.702
2021-04-01,19788.085
2021-05-01,19314.560
2021-06-01,19249.026
2021-07-01,19359.925
2021-08-01,19325.007
2021-09-01,19120.766
2021-10-01,19133.495
2021-11-01,19102.141
2021-12-01,19024.303
2022-01-01,18873.524
2022-02-01,18878.407
2022-03-01,18795.364
2022-04-01,18800.822
2022-05-01,18759.493
2022-06-01,18662.365
2022-07-01,18805.531
2022-08-01,18841.863
2022-09-01,18856.687
2022-10-01,18874.608
2022-11-01,18854.311
2022-12-01,18853.146
2023-01-01,18927.097
2023-02-01,18970.735
2023-03-01,19039.516
2023-04-01,19022.031
2023-05-01,19060.676
2023-06-01,19066.014
2023-07-01,19095.937
2023-08-01,19117.491
2023-09-01,19111.748
2023-10-01,19145.402
2023-11-01,19213.108
2023-12-01,19251.946
2024-01-01,19377.558
