observation_date,CUMFNS_20250301
1958-08-01,75.7329
1958-09-01,76.2217
1958-10-01,76.4104
1958-11-01,79.0691
1958-12-01,79.0434
1959-01-01,80.1973
1959-02-01,81.4428
1959-03-01,82.4769
1959-04-01,83.9922
1959-05-01,84.9159
1959-06-01,84.7686
1959-07-01,82.9798
1959-08-01,79.4676
1959-09-01,79.0489
1959-10-01,78.1537
1959-11-01,78.5051
1959-12-01,83.5682
1960-01-01,85.5616
1960-02-01,84.6108
1960-03-01,83.2421
1960-04-01,82.2593
1960-05-01,81.4711
1960-06-01,80.2236
1960-07-01,79.7275
1960-08-01,79.0505
1960-09-01,77.9187
1960-10-01,77.5287
1960-11-01,75.7724
1960-12-01,74.2557
1961-01-01,74.1095
1961-02-01,73.5120
1961-03-01,73.8637
1961-04-01,75.3829
1961-05-01,76.3560
1961-06-01,77.3241
1961-07-01,78.1087
1961-08-01,78.9783
1961-09-01,78.1562
1961-10-01,79.5528
1961-11-01,80.7658
1961-12-01,81.6041
1962-01-01,80.2408
1962-02-01,81.4267
1962-03-01,81.8912
1962-04-01,81.7429
1962-05-01,81.3349
1962-06-01,80.9291
1962-07-01,81.4760
1962-08-01,81.4168
1962-09-01,81.7875
1962-10-01,81.3851
1962-11-01,81.8392
1962-12-01,81.6791
1963-01-01,81.9446
1963-02-01,82.3778
1963-03-01,82.6243
1963-04-01,83.4581
1963-05-01,83.9513
1963-06-01,83.9398
1963-07-01,83.3448
1963-08-01,83.5014
1963-09-01,83.8227
1963-10-01,84.3071
1963-11-01,84.2946
1963-12-01,84.0095
1964-01-01,84.4621
1964-02-01,84.6673
1964-03-01,84.3575
1964-04-01,85.5869
1964-05-01,85.5983
1964-06-01,85.4490
1964-07-01,85.8610
1964-08-01,86.1105
1964-09-01,86.1994
1964-10-01,84.6252
1964-11-01,86.8484
1964-12-01,88.0025
1965-01-01,88.5986
1965-02-01,88.7226
1965-03-01,89.2769
1965-04-01,89.2868
1965-05-01,89.4494
1965-06-01,89.4582
1965-07-01,90.2974
1965-08-01,89.8508
1965-09-01,89.5586
1965-10-01,89.7893
1965-11-01,89.6483
1965-12-01,90.5141
1966-01-01,90.8594
1966-02-01,90.9108
1966-03-01,91.5884
1966-04-01,91.5416
1966-05-01,91.6379
1966-06-01,91.5205
1966-07-01,91.4046
1966-08-01,91.0801
1966-09-01,91.2464
1966-10-01,91.6180
1966-11-01,90.1293
1966-12-01,90.0246
1967-01-01,89.8425
1967-02-01,88.3949
1967-03-01,87.5162
1967-04-01,87.6555
1967-05-01,86.6106
1967-06-01,86.0691
1967-07-01,85.3074
1967-08-01,86.4918
1967-09-01,86.0644
1967-10-01,86.3701
1967-11-01,87.5349
1967-12-01,88.0043
1968-01-01,87.4092
1968-02-01,87.4077
1968-03-01,87.1625
1968-04-01,86.8671
1968-05-01,87.5822
1968-06-01,87.3868
1968-07-01,86.7454
1968-08-01,86.7982
1968-09-01,86.4740
1968-10-01,86.6475
1968-11-01,87.5062
1968-12-01,87.1445
1969-01-01,87.3161
1969-02-01,87.6841
1969-03-01,88.0152
1969-04-01,87.3134
1969-05-01,86.6316
1969-06-01,86.8283
1969-07-01,87.1293
1969-08-01,86.9222
1969-09-01,86.4790
1969-10-01,86.2439
1969-11-01,85.0290
1969-12-01,84.2607
1970-01-01,82.1375
1970-02-01,81.9421
1970-03-01,81.4505
1970-04-01,80.9056
1970-05-01,80.4638
1970-06-01,79.9709
1970-07-01,79.9694
1970-08-01,79.1792
1970-09-01,78.2697
1970-10-01,76.2845
1970-11-01,75.5850
1970-12-01,77.3384
1971-01-01,77.7741
1971-02-01,77.6129
1971-03-01,77.2542
1971-04-01,77.4626
1971-05-01,77.7867
1971-06-01,77.7853
1971-07-01,77.7208
1971-08-01,76.6074
1971-09-01,77.9618
1971-10-01,78.9224
1971-11-01,79.0161
1971-12-01,79.5510
1972-01-01,81.3684
1972-02-01,81.8317
1972-03-01,82.1903
1972-04-01,82.8692
1972-05-01,82.7981
1972-06-01,82.8697
1972-07-01,82.6391
1972-08-01,83.5051
1972-09-01,83.9268
1972-10-01,84.8843
1972-11-01,85.6890
1972-12-01,86.5586
1973-01-01,86.9641
1973-02-01,88.0709
1973-03-01,87.9475
1973-04-01,87.5234
1973-05-01,87.7869
1973-06-01,87.5089
1973-07-01,87.5779
1973-08-01,87.0644
1973-09-01,87.4336
1973-10-01,87.9850
1973-11-01,88.3043
1973-12-01,88.0543
1974-01-01,87.0781
1974-02-01,86.4624
1974-03-01,86.1018
1974-04-01,85.4761
1974-05-01,85.8811
1974-06-01,85.6570
1974-07-01,85.4222
1974-08-01,84.4410
1974-09-01,84.2530
1974-10-01,83.4837
1974-11-01,80.8232
1974-12-01,77.0017
1975-01-01,75.2829
1975-02-01,73.0755
1975-03-01,71.9652
1975-04-01,71.8504
1975-05-01,71.6374
1975-06-01,72.1233
1975-07-01,73.0294
1975-08-01,73.6483
1975-09-01,74.7531
1975-10-01,75.0165
1975-11-01,74.9958
1975-12-01,75.9362
1976-01-01,76.6799
1976-02-01,77.6593
1976-03-01,77.7378
1976-04-01,78.0310
1976-05-01,78.2498
1976-06-01,78.1547
1976-07-01,78.5500
1976-08-01,78.8635
1976-09-01,78.8909
1976-10-01,78.6084
1976-11-01,79.4494
1976-12-01,80.0906
1977-01-01,79.5496
1977-02-01,80.7991
1977-03-01,81.7424
1977-04-01,82.3975
1977-05-01,82.8156
1977-06-01,83.3042
1977-07-01,83.0558
1977-08-01,83.2478
1977-09-01,83.0451
1977-10-01,82.9588
1977-11-01,82.9250
1977-12-01,83.5776
1978-01-01,82.0672
1978-02-01,82.1542
1978-03-01,83.3773
1978-04-01,84.4017
1978-05-01,84.5590
1978-06-01,84.9160
1978-07-01,84.5872
1978-08-01,84.7497
1978-09-01,84.8665
1978-10-01,85.1995
1978-11-01,85.7249
1978-12-01,86.0798
1979-01-01,85.2099
1979-02-01,85.2128
1979-03-01,85.3672
1979-04-01,83.6740
1979-05-01,84.5852
1979-06-01,84.4358
1979-07-01,84.2723
1979-08-01,82.9951
1979-09-01,82.8572
1979-10-01,83.0737
1979-11-01,82.6126
1979-12-01,82.6455
1980-01-01,82.8789
1980-02-01,82.6129
1980-03-01,81.7400
1980-04-01,79.9156
1980-05-01,77.4097
1980-06-01,76.0282
1980-07-01,75.1189
1980-08-01,75.4695
1980-09-01,76.5621
1980-10-01,77.7499
1980-11-01,78.9331
1980-12-01,79.0663
1981-01-01,78.5238
1981-02-01,77.9256
1981-03-01,77.9687
1981-04-01,78.1977
1981-05-01,78.3713
1981-06-01,77.8094
1981-07-01,77.7628
1981-08-01,77.5446
1981-09-01,77.0783
1981-10-01,76.1081
1981-11-01,74.9664
1981-12-01,73.5468
1982-01-01,71.5518
1982-02-01,73.4248
1982-03-01,72.7311
1982-04-01,72.0140
1982-05-01,71.7280
1982-06-01,71.5368
1982-07-01,71.3197
1982-08-01,70.5585
1982-09-01,70.3330
1982-10-01,69.3689
1982-11-01,68.9198
1982-12-01,68.6510
1983-01-01,70.1756
1983-02-01,70.0808
1983-03-01,70.6911
1983-04-01,71.5296
1983-05-01,72.3293
1983-06-01,72.8725
1983-07-01,73.8752
1983-08-01,74.4808
1983-09-01,75.7976
1983-10-01,76.5312
1983-11-01,76.8517
1983-12-01,76.9708
1984-01-01,78.2461
1984-02-01,78.9769
1984-03-01,79.1923
1984-04-01,79.4302
1984-05-01,79.5019
1984-06-01,79.6898
1984-07-01,79.8127
1984-08-01,79.7724
1984-09-01,79.2660
1984-10-01,79.4795
1984-11-01,79.4531
1984-12-01,79.4240
1985-01-01,79.0412
1985-02-01,78.5025
1985-03-01,78.8855
1985-04-01,78.3797
1985-05-01,78.3475
1985-06-01,78.1769
1985-07-01,77.6880
1985-08-01,77.9005
1985-09-01,77.7866
1985-10-01,77.4840
1985-11-01,77.8779
1985-12-01,78.0314
1986-01-01,78.8535
1986-02-01,78.3228
1986-03-01,77.9655
1986-04-01,78.2537
1986-05-01,78.2858
1986-06-01,77.8686
1986-07-01,78.2063
1986-08-01,78.2890
1986-09-01,78.3858
1986-10-01,78.5421
1986-11-01,78.6724
1986-12-01,79.2764
1987-01-01,78.8108
1987-02-01,79.8043
1987-03-01,79.6594
1987-04-01,79.9360
1987-05-01,80.2905
1987-06-01,80.4265
1987-07-01,80.8560
1987-08-01,81.1151
1987-09-01,81.5300
1987-10-01,82.5556
1987-11-01,82.8781
1987-12-01,83.3140
1988-01-01,83.0311
1988-02-01,83.2306
1988-03-01,83.3868
1988-04-01,84.0971
1988-05-01,83.8370
1988-06-01,83.9766
1988-07-01,83.8802
1988-08-01,83.9632
1988-09-01,84.1706
1988-10-01,84.4663
1988-11-01,84.6922
1988-12-01,85.0001
1989-01-01,85.5472
1989-02-01,84.5811
1989-03-01,84.3546
1989-04-01,84.3002
1989-05-01,83.4798
1989-06-01,83.4007
1989-07-01,82.2030
1989-08-01,82.7560
1989-09-01,82.3396
1989-10-01,81.9143
1989-11-01,81.8681
1989-12-01,81.6703
1990-01-01,81.4034
1990-02-01,82.2789
1990-03-01,82.4610
1990-04-01,81.9214
1990-05-01,81.9677
1990-06-01,82.0333
1990-07-01,81.6697
1990-08-01,81.8010
1990-09-01,81.5066
1990-10-01,80.8379
1990-11-01,79.7507
1990-12-01,79.0210
1991-01-01,78.4322
1991-02-01,77.7899
1991-03-01,77.1232
1991-04-01,77.3844
1991-05-01,77.8491
1991-06-01,78.4948
1991-07-01,78.8377
1991-08-01,78.8530
1991-09-01,79.5580
1991-10-01,79.3727
1991-11-01,79.0864
1991-12-01,78.7498
1992-01-01,78.1497
1992-02-01,78.6694
1992-03-01,79.2950
1992-04-01,79.5295
1992-05-01,79.7916
1992-06-01,79.8426
1992-07-01,80.3514
1992-08-01,79.7392
1992-09-01,79.6562
1992-10-01,79.9183
1992-11-01,80.0190
1992-12-01,79.8000
1993-01-01,80.3854
1993-02-01,80.4627
1993-03-01,80.1653
1993-04-01,80.4026
1993-05-01,80.1821
1993-06-01,79.9638
1993-07-01,80.0010
1993-08-01,79.6891
1993-09-01,80.0944
1993-10-01,80.6062
1993-11-01,80.8198
1993-12-01,81.1289
1994-01-01,81.0033
1994-02-01,80.9138
1994-03-01,81.7386
1994-04-01,82.2123
1994-05-01,82.4317
1994-06-01,82.4141
1994-07-01,82.4369
1994-08-01,82.8706
1994-09-01,82.9067
1994-10-01,83.3896
1994-11-01,83.7715
1994-12-01,84.3725
1995-01-01,84.2052
1995-02-01,83.7005
1995-03-01,83.6099
1995-04-01,83.0097
1995-05-01,83.0044
1995-06-01,83.0575
1995-07-01,82.1516
1995-08-01,82.7467
1995-09-01,83.1030
1995-10-01,82.6116
1995-11-01,82.2825
1995-12-01,82.1403
1996-01-01,81.1929
1996-02-01,81.9426
1996-03-01,81.3175
1996-04-01,81.8655
1996-05-01,82.0776
1996-06-01,82.3885
1996-07-01,82.2976
1996-08-01,82.2210
1996-09-01,82.4091
1996-10-01,81.8763
1996-11-01,82.1457
1996-12-01,82.3823
1997-01-01,82.0396
1997-02-01,82.7007
1997-03-01,83.0126
1997-04-01,82.4587
1997-05-01,82.5499
1997-06-01,82.5533
1997-07-01,82.6438
1997-08-01,83.1003
1997-09-01,83.2745
1997-10-01,83.4379
1997-11-01,83.6379
1997-12-01,83.4425
1998-01-01,83.4547
1998-02-01,82.9860
1998-03-01,82.2462
1998-04-01,82.0305
1998-05-01,81.9002
1998-06-01,80.7548
1998-07-01,79.9133
1998-08-01,81.3772
1998-09-01,80.8336
1998-10-01,81.0849
1998-11-01,80.7766
1998-12-01,80.8274
1999-01-01,80.6414
1999-02-01,80.9622
1999-03-01,80.5865
1999-04-01,80.5084
1999-05-01,80.7975
1999-06-01,80.2671
1999-07-01,80.2626
1999-08-01,80.4289
1999-09-01,79.7688
1999-10-01,80.5947
1999-11-01,80.8160
1999-12-01,81.0510
2000-01-01,80.7280
2000-02-01,80.5879
2000-03-01,80.7820
2000-04-01,80.9630
2000-05-01,80.6424
2000-06-01,80.4613
2000-07-01,80.2097
2000-08-01,79.3699
2000-09-01,79.4489
2000-10-01,78.8277
2000-11-01,78.3126
2000-12-01,77.5418
2001-01-01,76.9434
2001-02-01,76.1462
2001-03-01,75.7103
2001-04-01,75.1690
2001-05-01,74.5288
2001-06-01,73.8967
2001-07-01,73.3474
2001-08-01,72.8863
2001-09-01,72.4480
2001-10-01,72.0152
2001-11-01,71.6324
2001-12-01,71.6786
2002-01-01,72.0677
2002-02-01,71.9862
2002-03-01,72.4380
2002-04-01,72.6108
2002-05-01,72.9601
2002-06-01,73.6517
2002-07-01,73.5672
2002-08-01,73.6390
2002-09-01,73.6825
2002-10-01,73.4482
2002-11-01,73.8179
2002-12-01,73.3870
2003-01-01,73.9866
2003-02-01,73.9095
2003-03-01,73.9865
2003-04-01,73.4427
2003-05-01,73.4852
2003-06-01,73.8369
2003-07-01,74.0933
2003-08-01,73.7685
2003-09-01,74.4060
2003-10-01,74.5169
2003-11-01,75.1849
2003-12-01,75.1529
2004-01-01,75.1220
2004-02-01,75.7268
2004-03-01,75.7333
2004-04-01,76.0074
2004-05-01,76.5778
2004-06-01,76.0825
2004-07-01,76.7549
2004-08-01,77.0981
2004-09-01,77.0778
2004-10-01,77.7436
2004-11-01,77.6761
2004-12-01,78.1838
2005-01-01,78.5792
2005-02-01,79.1297
2005-03-01,78.6182
2005-04-01,78.8132
2005-05-01,78.8801
2005-06-01,78.8741
2005-07-01,78.4339
2005-08-01,78.6842
2005-09-01,77.6572
2005-10-01,78.6157
2005-11-01,79.1512
2005-12-01,79.0756
2006-01-01,79.5428
2006-02-01,79.1933
2006-03-01,79.0448
2006-04-01,79.1850
2006-05-01,78.8539
2006-06-01,78.9444
2006-07-01,78.5312
2006-08-01,78.9377
2006-09-01,78.8383
2006-10-01,78.3115
2006-11-01,78.2380
2006-12-01,79.1880
2007-01-01,78.7154
2007-02-01,78.7814
2007-03-01,79.2181
2007-04-01,79.4993
2007-05-01,79.2370
2007-06-01,79.3042
2007-07-01,79.0710
2007-08-01,78.6738
2007-09-01,78.7560
2007-10-01,78.5051
2007-11-01,78.8266
2007-12-01,78.9031
2008-01-01,78.7097
2008-02-01,78.1859
2008-03-01,77.8810
2008-04-01,77.1360
2008-05-01,76.7172
2008-06-01,76.2463
2008-07-01,75.4970
2008-08-01,74.6122
2008-09-01,72.1343
2008-10-01,71.7535
2008-11-01,70.0521
2008-12-01,67.7838
2009-01-01,65.6656
2009-02-01,65.6845
2009-03-01,64.5624
2009-04-01,64.2002
2009-05-01,63.6069
2009-06-01,63.5333
2009-07-01,64.6196
2009-08-01,65.4206
2009-09-01,66.1611
2009-10-01,66.2818
2009-11-01,67.0320
2009-12-01,67.0286
2010-01-01,67.7946
2010-02-01,67.8466
2010-03-01,68.8106
2010-04-01,69.4860
2010-05-01,70.4982
2010-06-01,70.6131
2010-07-01,71.1056
2010-08-01,71.3236
2010-09-01,71.4931
2010-10-01,71.6572
2010-11-01,71.8495
2010-12-01,72.3143
2011-01-01,72.4352
2011-02-01,72.6217
2011-03-01,73.1338
2011-04-01,72.7771
2011-05-01,72.7940
2011-06-01,72.8940
2011-07-01,73.3050
2011-08-01,73.6013
2011-09-01,73.7503
2011-10-01,74.0935
2011-11-01,73.8792
2011-12-01,74.2998
2012-01-01,74.8515
2012-02-01,75.0782
2012-03-01,74.5960
2012-04-01,74.8665
2012-05-01,74.5373
2012-06-01,74.6728
2012-07-01,74.4286
2012-08-01,74.2631
2012-09-01,74.0434
2012-10-01,73.8308
2012-11-01,74.2235
2012-12-01,74.7163
2013-01-01,74.4744
2013-02-01,74.7401
2013-03-01,74.6388
2013-04-01,74.3810
2013-05-01,74.6098
2013-06-01,74.7638
2013-07-01,74.1639
2013-08-01,74.8212
2013-09-01,74.9015
2013-10-01,75.0163
2013-11-01,75.0237
2013-12-01,74.9307
2014-01-01,74.1619
2014-02-01,74.8927
2014-03-01,75.5836
2014-04-01,75.6166
2014-05-01,75.8870
2014-06-01,76.1833
2014-07-01,76.5755
2014-08-01,76.2120
2014-09-01,76.2891
2014-10-01,76.2897
2014-11-01,76.8850
2014-12-01,76.8289
2015-01-01,76.4695
2015-02-01,75.9800
2015-03-01,76.3330
2015-04-01,76.3931
2015-05-01,76.4751
2015-06-01,76.2482
2015-07-01,76.8548
2015-08-01,76.6364
2015-09-01,76.4433
2015-10-01,76.3444
2015-11-01,76.1487
2015-12-01,75.9268
2016-01-01,76.1819
2016-02-01,75.8794
2016-03-01,75.7697
2016-04-01,75.6252
2016-05-01,75.5269
2016-06-01,75.6609
2016-07-01,75.6640
2016-08-01,75.3548
2016-09-01,75.4944
2016-10-01,75.5984
2016-11-01,75.5624
2016-12-01,75.6277
2017-01-01,75.8061
2017-02-01,75.7830
2017-03-01,75.5882
2017-04-01,76.5283
2017-05-01,76.4978
2017-06-01,76.6444
2017-07-01,76.4501
2017-08-01,76.3832
2017-09-01,76.5252
2017-10-01,77.4468
2017-11-01,77.6016
2017-12-01,77.5404
2018-01-01,77.3713
2018-02-01,78.0999
2018-03-01,78.1015
2018-04-01,78.6920
2018-05-01,78.0687
2018-06-01,78.6317
2018-07-01,78.6973
2018-08-01,78.9186
2018-09-01,78.9586
2018-10-01,78.5991
2018-11-01,78.4132
2018-12-01,78.6975
2019-01-01,77.9912
2019-02-01,77.6025
2019-03-01,77.4412
2019-04-01,76.9578
2019-05-01,77.0287
2019-06-01,77.4128
2019-07-01,76.8775
2019-08-01,77.4333
2019-09-01,76.8932
2019-10-01,76.2528
2019-11-01,76.9494
2019-12-01,77.1013
2020-01-01,76.9269
2020-02-01,77.1069
2020-03-01,73.5991
2020-04-01,62.3158
2020-05-01,65.1109
2020-06-01,70.2397
2020-07-01,72.7878
2020-08-01,73.9997
2020-09-01,74.1083
2020-10-01,74.8493
2020-11-01,75.3724
2020-12-01,75.9935
2021-01-01,76.8065
2021-02-01,73.7971
2021-03-01,76.1725
2021-04-01,76.2628
2021-05-01,77.1628
2021-06-01,77.2875
2021-07-01,77.9981
2021-08-01,77.8329
2021-09-01,77.1468
2021-10-01,78.2709
2021-11-01,78.9967
2021-12-01,79.0619
2022-01-01,78.6178
2022-02-01,79.3173
2022-03-01,80.0559
2022-04-01,80.0073
2022-05-01,79.8042
2022-06-01,79.5043
2022-07-01,79.5023
2022-08-01,79.6451
2022-09-01,79.7703
2022-10-01,79.7758
2022-11-01,79.1402
2022-12-01,77.6234
2023-01-01,78.9600
2023-02-01,78.8427
2023-03-01,78.2685
2023-04-01,78.7116
2023-05-01,78.5451
2023-06-01,77.9690
2023-07-01,78.0895
2023-08-01,78.0575
2023-09-01,78.0859
2023-10-01,77.4241
2023-11-01,77.7019
2023-12-01,77.5511
2024-01-01,76.4637
2024-02-01,77.4538
2024-03-01,77.5207
2024-04-01,76.8939
2024-05-01,77.3315
2024-06-01,77.2175
2024-07-01,76.6156
2024-08-01,76.9731
2024-09-01,76.6421
2024-10-01,76.0566
2024-11-01,76.1321
2024-12-01,76.4360
2025-01-01,76.2543
