observation_date,CUMFNS_20230501
1958-08-01,75.7329
1958-09-01,76.2217
1958-10-01,76.4104
1958-11-01,79.0691
1958-12-01,79.0434
1959-01-01,80.1973
1959-02-01,81.4428
1959-03-01,82.4769
1959-04-01,83.9922
1959-05-01,84.9159
1959-06-01,84.7686
1959-07-01,82.9798
1959-08-01,79.4676
1959-09-01,79.0489
1959-10-01,78.1537
1959-11-01,78.5051
1959-12-01,83.5682
1960-01-01,85.5616
1960-02-01,84.6108
1960-03-01,83.2421
1960-04-01,82.2593
1960-05-01,81.4711
1960-06-01,80.2236
1960-07-01,79.7275
1960-08-01,79.0505
1960-09-01,77.9187
1960-10-01,77.5287
1960-11-01,75.7724
1960-12-01,74.2557
1961-01-01,74.1095
1961-02-01,73.5120
1961-03-01,73.8637
1961-04-01,75.3829
1961-05-01,76.3560
1961-06-01,77.3241
1961-07-01,78.1087
1961-08-01,78.9783
1961-09-01,78.1562
1961-10-01,79.5528
1961-11-01,80.7658
1961-12-01,81.6041
1962-01-01,80.2408
1962-02-01,81.4267
1962-03-01,81.8912
1962-04-01,81.7429
1962-05-01,81.3349
1962-06-01,80.9291
1962-07-01,81.4760
1962-08-01,81.4168
1962-09-01,81.7875
1962-10-01,81.3851
1962-11-01,81.8392
1962-12-01,81.6791
1963-01-01,81.9446
1963-02-01,82.3778
1963-03-01,82.6243
1963-04-01,83.4581
1963-05-01,83.9513
1963-06-01,83.9398
1963-07-01,83.3448
1963-08-01,83.5014
1963-09-01,83.8227
1963-10-01,84.3071
1963-11-01,84.2946
1963-12-01,84.0095
1964-01-01,84.4621
1964-02-01,84.6673
1964-03-01,84.3575
1964-04-01,85.5869
1964-05-01,85.5983
1964-06-01,85.4490
1964-07-01,85.8610
1964-08-01,86.1105
1964-09-01,86.1994
1964-10-01,84.6252
1964-11-01,86.8484
1964-12-01,88.0025
1965-01-01,88.5986
1965-02-01,88.7226
1965-03-01,89.2769
1965-04-01,89.2868
1965-05-01,89.4494
1965-06-01,89.4582
1965-07-01,90.2974
1965-08-01,89.8508
1965-09-01,89.5586
1965-10-01,89.7893
1965-11-01,89.6483
1965-12-01,90.5141
1966-01-01,90.8594
1966-02-01,90.9108
1966-03-01,91.5884
1966-04-01,91.5416
1966-05-01,91.6379
1966-06-01,91.5205
1966-07-01,91.4046
1966-08-01,91.0801
1966-09-01,91.2464
1966-10-01,91.6180
1966-11-01,90.1293
1966-12-01,90.0246
1967-01-01,89.8425
1967-02-01,88.3949
1967-03-01,87.5162
1967-04-01,87.6555
1967-05-01,86.6106
1967-06-01,86.0691
1967-07-01,85.3074
1967-08-01,86.4918
1967-09-01,86.0644
1967-10-01,86.3701
1967-11-01,87.5349
1967-12-01,88.0043
1968-01-01,87.4091
1968-02-01,87.4075
1968-03-01,87.1622
1968-04-01,86.8667
1968-05-01,87.5817
1968-06-01,87.3862
1968-07-01,86.7448
1968-08-01,86.7975
1968-09-01,86.4732
1968-10-01,86.6466
1968-11-01,87.5052
1968-12-01,87.1434
1969-01-01,87.3150
1969-02-01,87.6828
1969-03-01,88.0138
1969-04-01,87.3119
1969-05-01,86.6301
1969-06-01,86.8266
1969-07-01,87.1276
1969-08-01,86.9204
1969-09-01,86.4772
1969-10-01,86.2419
1969-11-01,85.0269
1969-12-01,84.2586
1970-01-01,82.1354
1970-02-01,81.9399
1970-03-01,81.4483
1970-04-01,80.9032
1970-05-01,80.4614
1970-06-01,79.9684
1970-07-01,79.9668
1970-08-01,79.1766
1970-09-01,78.2671
1970-10-01,76.2818
1970-11-01,75.5823
1970-12-01,77.3356
1971-01-01,77.7712
1971-02-01,77.6099
1971-03-01,77.2511
1971-04-01,77.4594
1971-05-01,77.7834
1971-06-01,77.7819
1971-07-01,77.7174
1971-08-01,76.6039
1971-09-01,77.9582
1971-10-01,78.9186
1971-11-01,79.0123
1971-12-01,79.5471
1972-01-01,81.3656
1972-02-01,81.8211
1972-03-01,82.1917
1972-04-01,82.8710
1972-05-01,82.7992
1972-06-01,82.8685
1972-07-01,82.6385
1972-08-01,83.5135
1972-09-01,83.9277
1972-10-01,84.8893
1972-11-01,85.6901
1972-12-01,86.5574
1973-01-01,86.9687
1973-02-01,88.0924
1973-03-01,87.9644
1973-04-01,87.5316
1973-05-01,87.7994
1973-06-01,87.5138
1973-07-01,87.5798
1973-08-01,87.0691
1973-09-01,87.4439
1973-10-01,87.9875
1973-11-01,88.3001
1973-12-01,88.0511
1974-01-01,87.0792
1974-02-01,86.4746
1974-03-01,86.1027
1974-04-01,85.4666
1974-05-01,85.8794
1974-06-01,85.6627
1974-07-01,85.4112
1974-08-01,84.4415
1974-09-01,84.2537
1974-10-01,83.4901
1974-11-01,80.8249
1974-12-01,77.0060
1975-01-01,75.2937
1975-02-01,73.0870
1975-03-01,71.9949
1975-04-01,71.8725
1975-05-01,71.6720
1975-06-01,72.1605
1975-07-01,73.0571
1975-08-01,73.6786
1975-09-01,74.7840
1975-10-01,75.0374
1975-11-01,75.0110
1975-12-01,75.9390
1976-01-01,76.6805
1976-02-01,77.6406
1976-03-01,77.7181
1976-04-01,77.9847
1976-05-01,78.2036
1976-06-01,78.0998
1976-07-01,78.4758
1976-08-01,78.7891
1976-09-01,78.8176
1976-10-01,78.5268
1976-11-01,79.3636
1976-12-01,80.0129
1977-01-01,79.4860
1977-02-01,80.7349
1977-03-01,81.7011
1977-04-01,82.3714
1977-05-01,82.7928
1977-06-01,83.2947
1977-07-01,83.0529
1977-08-01,83.2723
1977-09-01,83.0767
1977-10-01,83.0073
1977-11-01,82.9728
1977-12-01,83.6394
1978-01-01,82.1300
1978-02-01,82.2327
1978-03-01,83.4436
1978-04-01,84.4617
1978-05-01,84.6090
1978-06-01,84.9571
1978-07-01,84.6223
1978-08-01,84.7903
1978-09-01,84.8932
1978-10-01,85.2284
1978-11-01,85.7531
1978-12-01,86.0992
1979-01-01,85.2375
1979-02-01,85.2646
1979-03-01,85.4168
1979-04-01,83.7158
1979-05-01,84.6453
1979-06-01,84.4980
1979-07-01,84.3417
1979-08-01,83.0772
1979-09-01,82.9489
1979-10-01,83.1656
1979-11-01,82.7055
1979-12-01,82.7348
1980-01-01,82.9772
1980-02-01,82.7141
1980-03-01,81.8295
1980-04-01,80.0073
1980-05-01,77.4802
1980-06-01,76.0856
1980-07-01,75.1559
1980-08-01,75.4978
1980-09-01,76.5776
1980-10-01,77.7467
1980-11-01,78.9169
1980-12-01,79.0257
1981-01-01,78.4790
1981-02-01,77.8583
1981-03-01,77.8895
1981-04-01,78.1017
1981-05-01,78.2566
1981-06-01,77.6875
1981-07-01,77.6182
1981-08-01,77.4033
1981-09-01,76.9229
1981-10-01,75.9530
1981-11-01,74.8075
1981-12-01,73.3917
1982-01-01,71.4102
1982-02-01,73.2857
1982-03-01,72.6053
1982-04-01,71.9096
1982-05-01,71.6268
1982-06-01,71.4502
1982-07-01,71.2415
1982-08-01,70.5035
1982-09-01,70.2953
1982-10-01,69.3371
1982-11-01,68.8988
1982-12-01,68.6420
1983-01-01,70.1813
1983-02-01,70.0877
1983-03-01,70.7092
1983-04-01,71.5399
1983-05-01,72.3507
1983-06-01,72.8939
1983-07-01,73.8925
1983-08-01,74.5089
1983-09-01,75.8192
1983-10-01,76.5625
1983-11-01,76.8789
1983-12-01,77.0087
1984-01-01,78.2857
1984-02-01,79.0341
1984-03-01,79.2432
1984-04-01,79.4813
1984-05-01,79.5585
1984-06-01,79.7419
1984-07-01,79.8674
1984-08-01,79.8284
1984-09-01,79.3249
1984-10-01,79.5296
1984-11-01,79.4969
1984-12-01,79.4565
1985-01-01,79.0718
1985-02-01,78.5321
1985-03-01,78.8845
1985-04-01,78.3908
1985-05-01,78.3193
1985-06-01,78.1397
1985-07-01,77.6237
1985-08-01,77.8367
1985-09-01,77.7145
1985-10-01,77.4143
1985-11-01,77.8059
1985-12-01,77.9611
1986-01-01,78.7983
1986-02-01,78.2813
1986-03-01,77.9481
1986-04-01,78.2516
1986-05-01,78.3100
1986-06-01,77.9084
1986-07-01,78.2543
1986-08-01,78.3576
1986-09-01,78.4715
1986-10-01,78.6341
1986-11-01,78.7774
1986-12-01,79.3746
1987-01-01,78.9182
1987-02-01,79.9013
1987-03-01,79.7496
1987-04-01,80.0149
1987-05-01,80.3463
1987-06-01,80.4692
1987-07-01,80.8772
1987-08-01,81.1234
1987-09-01,81.5140
1987-10-01,82.5309
1987-11-01,82.8422
1987-12-01,83.2696
1988-01-01,82.9869
1988-02-01,83.1847
1988-03-01,83.3503
1988-04-01,84.0543
1988-05-01,83.8069
1988-06-01,83.9505
1988-07-01,83.8557
1988-08-01,83.9544
1988-09-01,84.1663
1988-10-01,84.4775
1988-11-01,84.7056
1988-12-01,85.0237
1989-01-01,85.5717
1989-02-01,84.6159
1989-03-01,84.3794
1989-04-01,84.3298
1989-05-01,83.4995
1989-06-01,83.4168
1989-07-01,82.2230
1989-08-01,82.7805
1989-09-01,82.3573
1989-10-01,81.9434
1989-11-01,81.9033
1989-12-01,81.7071
1990-01-01,81.4572
1990-02-01,82.3550
1990-03-01,82.5485
1990-04-01,82.0143
1990-05-01,82.0801
1990-06-01,82.1517
1990-07-01,81.8009
1990-08-01,81.9438
1990-09-01,81.6691
1990-10-01,81.0007
1990-11-01,79.9166
1990-12-01,79.1848
1991-01-01,78.6003
1991-02-01,77.9592
1991-03-01,77.2820
1991-04-01,77.5412
1991-05-01,77.9946
1991-06-01,78.6368
1991-07-01,78.9618
1991-08-01,78.9774
1991-09-01,79.6815
1991-10-01,79.4934
1991-11-01,79.2006
1991-12-01,78.8597
1992-01-01,78.2630
1992-02-01,78.7873
1992-03-01,79.4125
1992-04-01,79.6570
1992-05-01,79.9219
1992-06-01,79.9828
1992-07-01,80.4907
1992-08-01,79.8926
1992-09-01,79.8125
1992-10-01,80.0829
1992-11-01,80.1896
1992-12-01,79.9749
1993-01-01,80.5752
1993-02-01,80.6422
1993-03-01,80.3587
1993-04-01,80.6174
1993-05-01,80.3881
1993-06-01,80.1718
1993-07-01,80.2108
1993-08-01,79.9061
1993-09-01,80.3264
1993-10-01,80.8363
1993-11-01,81.0577
1993-12-01,81.3748
1994-01-01,81.2636
1994-02-01,81.1664
1994-03-01,82.0105
1994-04-01,82.4819
1994-05-01,82.7100
1994-06-01,82.6927
1994-07-01,82.7105
1994-08-01,83.1498
1994-09-01,83.1837
1994-10-01,83.6669
1994-11-01,84.0372
1994-12-01,84.6366
1995-01-01,84.4551
1995-02-01,83.9370
1995-03-01,83.8226
1995-04-01,83.2033
1995-05-01,83.1745
1995-06-01,83.2176
1995-07-01,82.2956
1995-08-01,82.8686
1995-09-01,83.2066
1995-10-01,82.7046
1995-11-01,82.3518
1995-12-01,82.2036
1996-01-01,81.2627
1996-02-01,82.0106
1996-03-01,81.3651
1996-04-01,81.9271
1996-05-01,82.1154
1996-06-01,82.4336
1996-07-01,82.3390
1996-08-01,82.2645
1996-09-01,82.4546
1996-10-01,81.9299
1996-11-01,82.1957
1996-12-01,82.4399
1997-01-01,82.1063
1997-02-01,82.7727
1997-03-01,83.1020
1997-04-01,82.5525
1997-05-01,82.6577
1997-06-01,82.6645
1997-07-01,82.7711
1997-08-01,83.2261
1997-09-01,83.4117
1997-10-01,83.5784
1997-11-01,83.7931
1997-12-01,83.6013
1998-01-01,83.6309
1998-02-01,83.1536
1998-03-01,82.4173
1998-04-01,82.1958
1998-05-01,82.0714
1998-06-01,80.9245
1998-07-01,80.0767
1998-08-01,81.5394
1998-09-01,80.9743
1998-10-01,81.2309
1998-11-01,80.9059
1998-12-01,80.9500
1999-01-01,80.7611
1999-02-01,81.0673
1999-03-01,80.6910
1999-04-01,80.6048
1999-05-01,80.8883
1999-06-01,80.3507
1999-07-01,80.3511
1999-08-01,80.5116
1999-09-01,79.8433
1999-10-01,80.6769
1999-11-01,80.8958
1999-12-01,81.1389
2000-01-01,80.8155
2000-02-01,80.6730
2000-03-01,80.8681
2000-04-01,81.0578
2000-05-01,80.7220
2000-06-01,80.5438
2000-07-01,80.2944
2000-08-01,79.4500
2000-09-01,79.5024
2000-10-01,78.8975
2000-11-01,78.3798
2000-12-01,77.6062
2001-01-01,77.0005
2001-02-01,76.2091
2001-03-01,75.7582
2001-04-01,75.2094
2001-05-01,74.5720
2001-06-01,73.9268
2001-07-01,73.3791
2001-08-01,72.9001
2001-09-01,72.4756
2001-10-01,72.0344
2001-11-01,71.6534
2001-12-01,71.6912
2002-01-01,72.0943
2002-02-01,72.0171
2002-03-01,72.4567
2002-04-01,72.6281
2002-05-01,72.9734
2002-06-01,73.6662
2002-07-01,73.5774
2002-08-01,73.6416
2002-09-01,73.6851
2002-10-01,73.4516
2002-11-01,73.8167
2002-12-01,73.3798
2003-01-01,73.9732
2003-02-01,73.8949
2003-03-01,73.9733
2003-04-01,73.4179
2003-05-01,73.4673
2003-06-01,73.8103
2003-07-01,74.0636
2003-08-01,73.7256
2003-09-01,74.3676
2003-10-01,74.4694
2003-11-01,75.1380
2003-12-01,75.1040
2004-01-01,75.0684
2004-02-01,75.6575
2004-03-01,75.6671
2004-04-01,75.9562
2004-05-01,76.5070
2004-06-01,76.0064
2004-07-01,76.6782
2004-08-01,77.0196
2004-09-01,77.0002
2004-10-01,77.6542
2004-11-01,77.5865
2004-12-01,78.0984
2005-01-01,78.4958
2005-02-01,79.0333
2005-03-01,78.5379
2005-04-01,78.7219
2005-05-01,78.8058
2005-06-01,78.7974
2005-07-01,78.3584
2005-08-01,78.6159
2005-09-01,77.5894
2005-10-01,78.5529
2005-11-01,79.0894
2005-12-01,79.0282
2006-01-01,79.5014
2006-02-01,79.1616
2006-03-01,79.0056
2006-04-01,79.1489
2006-05-01,78.8258
2006-06-01,78.9251
2006-07-01,78.5170
2006-08-01,78.9269
2006-09-01,78.8207
2006-10-01,78.3035
2006-11-01,78.2310
2006-12-01,79.1814
2007-01-01,78.7176
2007-02-01,78.7966
2007-03-01,79.2328
2007-04-01,79.5311
2007-05-01,79.2617
2007-06-01,79.3242
2007-07-01,79.0984
2007-08-01,78.6996
2007-09-01,78.7870
2007-10-01,78.5272
2007-11-01,78.8431
2007-12-01,78.9003
2008-01-01,78.7064
2008-02-01,78.1687
2008-03-01,77.8420
2008-04-01,77.0805
2008-05-01,76.6618
2008-06-01,76.1693
2008-07-01,75.4171
2008-08-01,74.5146
2008-09-01,72.0366
2008-10-01,71.6438
2008-11-01,69.9473
2008-12-01,67.6658
2009-01-01,65.5600
2009-02-01,65.5612
2009-03-01,64.4466
2009-04-01,64.0744
2009-05-01,63.4910
2009-06-01,63.4266
2009-07-01,64.5105
2009-08-01,65.3128
2009-09-01,66.0510
2009-10-01,66.1724
2009-11-01,66.9148
2009-12-01,66.8961
2010-01-01,67.6556
2010-02-01,67.6955
2010-03-01,68.6621
2010-04-01,69.3266
2010-05-01,70.3344
2010-06-01,70.4400
2010-07-01,70.9277
2010-08-01,71.1400
2010-09-01,71.3123
2010-10-01,71.4701
2010-11-01,71.6684
2010-12-01,72.1157
2011-01-01,72.2464
2011-02-01,72.4159
2011-03-01,72.9450
2011-04-01,72.5719
2011-05-01,72.5978
2011-06-01,72.6876
2011-07-01,73.0954
2011-08-01,73.3926
2011-09-01,73.5447
2011-10-01,73.8856
2011-11-01,73.6814
2011-12-01,74.0981
2012-01-01,74.6557
2012-02-01,74.8979
2012-03-01,74.4060
2012-04-01,74.6905
2012-05-01,74.3404
2012-06-01,74.4651
2012-07-01,74.2181
2012-08-01,74.0615
2012-09-01,73.8206
2012-10-01,73.5976
2012-11-01,73.9963
2012-12-01,74.4660
2013-01-01,74.2398
2013-02-01,74.4958
2013-03-01,74.3936
2013-04-01,74.1182
2013-05-01,74.3429
2013-06-01,74.4942
2013-07-01,73.8994
2013-08-01,74.5417
2013-09-01,74.6219
2013-10-01,74.7341
2013-11-01,74.7301
2013-12-01,74.6348
2014-01-01,73.8765
2014-02-01,74.6036
2014-03-01,75.3164
2014-04-01,75.3415
2014-05-01,75.6187
2014-06-01,75.9183
2014-07-01,76.3110
2014-08-01,75.9583
2014-09-01,76.0515
2014-10-01,76.0480
2014-11-01,76.6577
2014-12-01,76.5858
2015-01-01,76.2438
2015-02-01,75.7438
2015-03-01,76.1133
2015-04-01,76.1673
2015-05-01,76.2457
2015-06-01,76.0259
2015-07-01,76.6274
2015-08-01,76.4236
2015-09-01,76.2201
2015-10-01,76.1353
2015-11-01,75.9131
2015-12-01,75.6829
2016-01-01,75.9589
2016-02-01,75.6393
2016-03-01,75.5478
2016-04-01,75.3748
2016-05-01,75.2801
2016-06-01,75.4130
2016-07-01,75.4077
2016-08-01,75.1217
2016-09-01,75.2508
2016-10-01,75.3602
2016-11-01,75.3209
2016-12-01,75.3744
2017-01-01,75.5477
2017-02-01,75.5441
2017-03-01,75.3462
2017-04-01,76.2674
2017-05-01,76.2595
2017-06-01,76.4037
2017-07-01,76.2277
2017-08-01,76.1918
2017-09-01,76.3201
2017-10-01,77.2349
2017-11-01,77.4010
2017-12-01,77.3110
2018-01-01,77.0771
2018-02-01,77.9413
2018-03-01,77.9263
2018-04-01,78.5110
2018-05-01,77.8856
2018-06-01,78.4262
2018-07-01,78.4877
2018-08-01,78.7695
2018-09-01,78.8043
2018-10-01,78.4569
2018-11-01,78.2759
2018-12-01,78.5481
2019-01-01,77.8957
2019-02-01,77.5418
2019-03-01,77.3362
2019-04-01,76.9026
2019-05-01,76.9755
2019-06-01,77.3400
2019-07-01,76.8466
2019-08-01,77.3902
2019-09-01,76.9232
2019-10-01,76.2363
2019-11-01,76.9342
2019-12-01,77.0540
2020-01-01,76.9354
2020-02-01,77.1175
2020-03-01,73.5926
2020-04-01,62.2487
2020-05-01,65.0245
2020-06-01,70.1001
2020-07-01,72.6761
2020-08-01,73.8331
2020-09-01,73.9400
2020-10-01,74.6327
2020-11-01,75.1647
2020-12-01,75.7272
2021-01-01,76.6117
2021-02-01,73.6912
2021-03-01,76.0004
2021-04-01,76.1811
2021-05-01,77.0724
2021-06-01,77.1028
2021-07-01,77.9515
2021-08-01,77.7823
2021-09-01,77.1261
2021-10-01,78.1833
2021-11-01,78.8670
2021-12-01,78.8279
2022-01-01,78.3715
2022-02-01,79.2646
2022-03-01,79.8714
2022-04-01,79.9377
2022-05-01,79.5833
2022-06-01,79.1860
2022-07-01,79.3033
2022-08-01,79.3875
2022-09-01,79.5060
2022-10-01,79.5345
2022-11-01,78.9020
2022-12-01,77.1902
2023-01-01,78.2620
2023-02-01,78.6429
2023-03-01,78.1421
