observation_date,RPI_20170101
1981-05-01,5363.8
1981-06-01,5391.3
1981-07-01,5470.0
1981-08-01,5488.6
1981-09-01,5484.1
1981-10-01,5467.9
1981-11-01,5473.4
1981-12-01,5470.0
1982-01-01,5453.8
1982-02-01,5476.2
1982-03-01,5471.9
1982-04-01,5509.3
1982-05-01,5508.7
1982-06-01,5489.2
1982-07-01,5493.9
1982-08-01,5500.3
1982-09-01,5499.1
1982-10-01,5500.3
1982-11-01,5521.6
1982-12-01,5550.8
1983-01-01,5537.5
1983-02-01,5541.3
1983-03-01,5567.3
1983-04-01,5569.8
1983-05-01,5605.3
1983-06-01,5605.6
1983-07-01,5622.7
1983-08-01,5621.4
1983-09-01,5652.5
1983-10-01,5706.6
1983-11-01,5752.5
1983-12-01,5804.5
1984-01-01,5827.0
1984-02-01,5861.4
1984-03-01,5897.0
1984-04-01,5935.1
1984-05-01,5948.5
1984-06-01,5993.6
1984-07-01,6008.4
1984-08-01,6049.4
1984-09-01,6095.9
1984-10-01,6077.7
1984-11-01,6108.8
1984-12-01,6150.5
1985-01-01,6144.2
1985-02-01,6149.3
1985-03-01,6174.2
1985-04-01,6164.4
1985-05-01,6171.3
1985-06-01,6191.2
1985-07-01,6200.8
1985-08-01,6199.9
1985-09-01,6228.6
1985-10-01,6259.0
1985-11-01,6272.2
1985-12-01,6310.5
1986-01-01,6299.3
1986-02-01,6330.0
1986-03-01,6390.1
1986-04-01,6412.7
1986-05-01,6422.3
1986-06-01,6426.9
1986-07-01,6460.3
1986-08-01,6476.8
1986-09-01,6485.9
1986-10-01,6490.5
1986-11-01,6504.5
1986-12-01,6531.4
1987-01-01,6527.3
1987-02-01,6549.2
1987-03-01,6565.1
1987-04-01,6561.8
1987-05-01,6601.9
1987-06-01,6596.1
1987-07-01,6619.8
1987-08-01,6654.6
1987-09-01,6659.7
1987-10-01,6701.1
1987-11-01,6730.7
1987-12-01,6804.2
1988-01-01,6794.0
1988-02-01,6821.0
1988-03-01,6835.5
1988-04-01,6851.2
1988-05-01,6856.6
1988-06-01,6879.6
1988-07-01,6909.8
1988-08-01,6927.7
1988-09-01,6937.9
1988-10-01,6977.3
1988-11-01,6980.5
1988-12-01,7021.0
1989-01-01,7088.2
1989-02-01,7111.1
1989-03-01,7148.9
1989-04-01,7121.7
1989-05-01,7090.8
1989-06-01,7110.9
1989-07-01,7136.3
1989-08-01,7152.2
1989-09-01,7170.4
1989-10-01,7202.0
1989-11-01,7210.0
1989-12-01,7216.1
1990-01-01,7237.6
1990-02-01,7260.9
1990-03-01,7264.3
1990-04-01,7307.0
1990-05-01,7292.4
1990-06-01,7308.7
1990-07-01,7333.4
1990-08-01,7289.1
1990-09-01,7287.5
1990-10-01,7229.1
1990-11-01,7228.9
1990-12-01,7265.1
1991-01-01,7212.9
1991-02-01,7219.8
1991-03-01,7230.8
1991-04-01,7256.0
1991-05-01,7255.3
1991-06-01,7293.3
1991-07-01,7276.5
1991-08-01,7288.2
1991-09-01,7311.1
1991-10-01,7321.5
1991-11-01,7336.4
1991-12-01,7400.3
1992-01-01,7441.4
1992-02-01,7482.4
1992-03-01,7495.8
1992-04-01,7525.2
1992-05-01,7565.5
1992-06-01,7597.6
1992-07-01,7590.7
1992-08-01,7619.7
1992-09-01,7587.5
1992-10-01,7550.6
1992-11-01,7559.5
1992-12-01,7834.1
1993-01-01,7639.0
1993-02-01,7666.4
1993-03-01,7645.5
1993-04-01,7699.3
1993-05-01,7695.6
1993-06-01,7684.5
1993-07-01,7709.2
1993-08-01,7725.6
1993-09-01,7709.4
1993-10-01,7673.9
1993-11-01,7694.0
1993-12-01,7961.0
1994-01-01,7804.6
1994-02-01,7815.0
1994-03-01,7836.5
1994-04-01,7910.5
1994-05-01,7931.0
1994-06-01,7916.7
1994-07-01,7931.7
1994-08-01,7943.8
1994-09-01,7977.5
1994-10-01,8047.1
1994-11-01,8044.0
1994-12-01,8081.9
1995-01-01,8126.7
1995-02-01,8146.2
1995-03-01,8166.4
1995-04-01,8172.9
1995-05-01,8178.3
1995-06-01,8208.3
1995-07-01,8235.6
1995-08-01,8247.4
1995-09-01,8279.6
1995-10-01,8292.2
1995-11-01,8319.8
1995-12-01,8333.9
1996-01-01,8363.6
1996-02-01,8433.4
1996-03-01,8464.0
1996-04-01,8488.3
1996-05-01,8526.6
1996-06-01,8583.4
1996-07-01,8566.3
1996-08-01,8593.4
1996-09-01,8618.7
1996-10-01,8620.5
1996-11-01,8647.6
1996-12-01,8682.3
1997-01-01,8736.3
1997-02-01,8766.0
1997-03-01,8807.6
1997-04-01,8813.8
1997-05-01,8852.7
1997-06-01,8884.2
1997-07-01,8926.4
1997-08-01,8977.9
1997-09-01,9006.4
1997-10-01,9051.8
1997-11-01,9114.6
1997-12-01,9168.7
1998-01-01,9253.0
1998-02-01,9317.8
1998-03-01,9376.0
1998-04-01,9411.9
1998-05-01,9454.9
1998-06-01,9509.6
1998-07-01,9527.8
1998-08-01,9564.9
1998-09-01,9600.0
1998-10-01,9620.5
1998-11-01,9667.2
1998-12-01,9689.0
1999-01-01,9712.2
1999-02-01,9750.7
1999-03-01,9764.4
1999-04-01,9748.3
1999-05-01,9773.9
1999-06-01,9809.7
1999-07-01,9827.7
1999-08-01,9873.3
1999-09-01,9872.8
1999-10-01,9937.9
1999-11-01,10011.3
1999-12-01,10096.5
2000-01-01,10202.5
2000-02-01,10244.6
2000-03-01,10271.6
2000-04-01,10319.0
2000-05-01,10352.7
2000-06-01,10377.9
2000-07-01,10432.6
2000-08-01,10482.4
2000-09-01,10481.7
2000-10-01,10497.4
2000-11-01,10494.1
2000-12-01,10511.1
2001-01-01,10583.7
2001-02-01,10616.9
2001-03-01,10656.7
2001-04-01,10635.5
2001-05-01,10607.3
2001-06-01,10593.0
2001-07-01,10594.2
2001-08-01,10587.3
2001-09-01,10604.6
2001-10-01,10601.6
2001-11-01,10616.7
2001-12-01,10638.3
2002-01-01,10657.9
2002-02-01,10651.7
2002-03-01,10633.9
2002-04-01,10644.3
2002-05-01,10659.7
2002-06-01,10682.6
2002-07-01,10651.3
2002-08-01,10645.1
2002-09-01,10648.3
2002-10-01,10661.6
2002-11-01,10678.4
2002-12-01,10701.3
2003-01-01,10680.5
2003-02-01,10653.0
2003-03-01,10681.0
2003-04-01,10734.1
2003-05-01,10817.6
2003-06-01,10861.6
2003-07-01,10869.2
2003-08-01,10881.4
2003-09-01,10896.0
2003-10-01,10942.0
2003-11-01,11017.2
2003-12-01,11029.2
2004-01-01,11022.8
2004-02-01,11039.6
2004-03-01,11075.1
2004-04-01,11109.9
2004-05-01,11170.4
2004-06-01,11175.9
2004-07-01,11209.9
2004-08-01,11253.6
2004-09-01,11263.1
2004-10-01,11275.7
2004-11-01,11254.5
2004-12-01,11632.3
2005-01-01,11351.7
2005-02-01,11361.3
2005-03-01,11395.1
2005-04-01,11422.5
2005-05-01,11471.5
2005-06-01,11510.5
2005-07-01,11542.8
2005-08-01,11561.7
2005-09-01,11507.7
2005-10-01,11567.0
2005-11-01,11649.2
2005-12-01,11713.0
2006-01-01,11890.5
2006-02-01,11951.3
2006-03-01,11981.0
2006-04-01,11975.6
2006-05-01,11964.0
2006-06-01,11989.2
2006-07-01,11981.7
2006-08-01,11978.8
2006-09-01,12059.4
2006-10-01,12137.3
2006-11-01,12193.2
2006-12-01,12239.1
2007-01-01,12270.4
2007-02-01,12312.9
2007-03-01,12354.3
2007-04-01,12354.6
2007-05-01,12349.3
2007-06-01,12339.9
2007-07-01,12365.0
2007-08-01,12370.7
2007-09-01,12403.2
2007-10-01,12383.7
2007-11-01,12376.5
2007-12-01,12427.7
2008-01-01,12451.3
2008-02-01,12473.4
2008-03-01,12502.3
2008-04-01,12460.2
2008-05-01,12978.0
2008-06-01,12657.2
2008-07-01,12456.5
2008-08-01,12356.4
2008-09-01,12351.3
2008-10-01,12398.1
2008-11-01,12464.0
2008-12-01,12393.2
2009-01-01,12260.8
2009-02-01,12127.2
2009-03-01,12098.1
2009-04-01,12117.3
2009-05-01,12286.0
2009-06-01,12088.5
2009-07-01,12051.8
2009-08-01,12023.3
2009-09-01,12036.4
2009-10-01,11989.5
2009-11-01,12017.4
2009-12-01,12056.7
2010-01-01,12086.7
2010-02-01,12062.8
2010-03-01,12090.5
2010-04-01,12180.5
2010-05-01,12267.7
2010-06-01,12279.0
2010-07-01,12304.7
2010-08-01,12351.6
2010-09-01,12347.5
2010-10-01,12383.3
2010-11-01,12421.7
2010-12-01,12509.3
2011-01-01,12678.7
2011-02-01,12713.5
2011-03-01,12697.1
2011-04-01,12665.6
2011-05-01,12660.5
2011-06-01,12719.8
2011-07-01,12777.4
2011-08-01,12769.2
2011-09-01,12736.2
2011-10-01,12741.5
2011-11-01,12727.0
2011-12-01,12828.7
2012-01-01,12881.2
2012-02-01,12954.9
2012-03-01,12990.8
2012-04-01,13026.9
2012-05-01,13039.9
2012-06-01,13072.2
2012-07-01,13041.9
2012-08-01,13024.9
2012-09-01,13094.1
2012-10-01,13169.2
2012-11-01,13348.3
2012-12-01,13697.2
2013-01-01,12966.5
2013-02-01,12963.6
2013-03-01,12986.5
2013-04-01,13009.0
2013-05-01,13088.1
2013-06-01,13119.1
2013-07-01,13099.8
2013-08-01,13134.8
2013-09-01,13166.9
2013-10-01,13136.7
2013-11-01,13179.2
2013-12-01,13201.5
2014-01-01,13261.1
2014-02-01,13338.2
2014-03-01,13412.5
2014-04-01,13432.9
2014-05-01,13480.0
2014-06-01,13546.0
2014-07-01,13583.5
2014-08-01,13657.0
2014-09-01,13684.7
2014-10-01,13750.0
2014-11-01,13811.1
2014-12-01,13855.7
2015-01-01,13918.7
2015-02-01,13942.6
2015-03-01,13943.0
2015-04-01,14026.7
2015-05-01,14075.5
2015-06-01,14105.2
2015-07-01,14133.8
2015-08-01,14174.6
2015-09-01,14200.8
2015-10-01,14245.2
2015-11-01,14264.4
2015-12-01,14323.8
2016-01-01,14308.3
2016-02-01,14301.6
2016-03-01,14329.7
2016-04-01,14379.8
2016-05-01,14412.3
2016-06-01,14447.4
2016-07-01,14500.2
2016-08-01,14513.2
2016-09-01,14535.7
2016-10-01,14568.0
2016-11-01,14563.4
